,2020_Close,2020_MarketCap,2021_Close,2021_MarketCap,2022_Close,2022_MarketCap,2023_Close,2023_MarketCap
ALSN,42.9900016784668,6434021888,35.650001525878906,6434021888,41.599998474121094,6434021888,58.150001525878906,6434021888
ALX,270.9800109863281,1080498304,260.1700134277344,1080498304,220.05999755859375,1080498304,213.57000732421875,1080498304
AMAL,13.539999961853027,748725248,16.639999389648438,748725248,23.040000915527344,748725248,26.940000534057617,748725248
AMAT,86.9800033569336,165057691648,157.97999572753906,165057691648,97.37999725341797,165057691648,162.07000732421875,165057691648
AMGN,227.1699981689453,146934841344,226.47000122070312,146934841344,262.6400146484375,146934841344,288.0199890136719,146934841344
AMH,29.920000076293945,14953624576,43.54999923706055,14953624576,30.139999389648438,14953624576,35.959999084472656,14953624576
AMKR,15.149999618530273,7963113984,24.600000381469727,7963113984,23.979999542236328,7963113984,33.27000045776367,7963113984
