Ticker,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow,2023_PE,Average_Growth,Growth_Rate
BY,147.6446,-5.2067,22.6528,8.565218,55.03023333333332,Not Ideal
BYD,-444.3549,37.8425,-3.027,8.144596,-136.51313333333331,Not Ideal
BYND,245.2097,101.0582,-7.6455,-3.5497384,112.87413333333332,Not Ideal
BZH,133.6403,80.8738,-28.1341,5.181146,62.126666666666665,Not Ideal
C,98.7146,-32.3752,-37.8377,8.518056,9.500566666666671,Not Ideal
CABO,-4.1286,-19.7742,14.2313,9.399761,-3.2238333333333333,Not Ideal
CAC,16.0172,-10.976,-29.3885,9.489362,-8.115766666666667,Not Ideal
CACC,127.6247,-44.0885,-46.6032,12.173459,12.311000000000002,Not Ideal
CACI,42.2928,-19.8165,4.8913,17.442759,9.122533333333331,Not Ideal
CADE,-14.4218,137.3602,17.0684,9.9175625,46.668933333333335,Not Ideal
CAG,54.6006,-31.6138,-23.0354,11.357934,-0.0162000000000001,Not Ideal
CAH,-116.5314,-252.7005,-127.9743,13.076142,-165.7354,Not Ideal
CAKE,-128.5647,-40.4156,135.0277,10.06414,-11.31753333333333,Not Ideal
CALM,-88.7989,6339.3204,471.4467,24.161573,2240.656066666667,Not Ideal
CALX,611.9161,-82.7962,-28.4931,21.834646,166.8756,Not Ideal
CAPR,46.6096,44.9345,-23.1981,52.7,22.782,Ideal 20% - 25%
CAR,-287.8655,115.0973,-40.9551,5.5558786,-71.2411,Not Ideal
CARA,-1151.6171,-3.3548,38.6539,-0.73715687,-372.106,Not Ideal
CARG,40.8637,-22.7537,-56.2231,14.490322,-12.704366666666669,Not Ideal
CARS,-101.3206,59.4477,588.3761,24.573528,182.16773333333333,Not Ideal
CASH,35.3209,10.3579,4.6225,7.418262,16.767100000000003,Not Ideal
CASI,-24.0914,11.895,-34.32,6.9235296,-15.505466666666669,Not Ideal
CASS,13.6161,22.0249,-13.8809,14.207236,7.253366666666666,Not Ideal
CAT,116.4443,3.3287,54.1387,14.712841,57.97056666666666,Not Ideal
CATC,69.0416,-2.0639,-35.5327,9.8192,10.481666666666667,Not Ideal
CATY,30.3434,20.8975,-1.8073,8.298795,16.477866666666667,Not Ideal
CB,141.2963,-38.4633,72.093,10.531131,58.30866666666666,Not Ideal
CBAN,57.9264,4.7323,11.2834,6.967949,24.64736666666667,Ideal 20% - 25%
CBAY,76.5151,17.7815,-0.5953,-30.933334,31.23376666666667,Not Ideal
CBFV,-208.7406,-2.7917,100.4979,9.741228,-37.01146666666666,Not Ideal
CBOE,12.9859,-55.5766,224.0,20.195093,60.469766666666665,Not Ideal
CBRE,144.2855,-23.4077,-29.9218,15.627698,30.31866666666667,Not Ideal
CBRL,-883.7198,-48.1834,-24.8938,11.5,-318.93233333333336,Not Ideal
CBSH,49.9095,-7.9821,-2.3217,15.712644,13.2019,Not Ideal
CBT,-205.042,-16.4,112.9187,12.019763,-36.17443333333333,Not Ideal
CBU,15.1923,-0.8503,-29.8579,12.41954,-5.171966666666667,Not Ideal
CBZ,-9.4663,48.6225,14.8205,22.96129,17.99223333333333,Not Ideal
CC,177.6256,-4.9342,-141.1765,7.095491,10.50496666666666,Not Ideal
CCBG,5.7639,0.0479,56.4049,9.539569,20.7389,Ideal 20% - 25%
CCI,3.7879,52.8285,-10.3284,36.490273,15.429333333333332,Not Ideal
CCK,-196.7185,-229.8214,-38.1018,12.1226,-154.88056666666668,Not Ideal
CCL,-7.1805,-35.8699,-98.7855,10.363637,-47.27863333333334,Not Ideal
CCNE,76.2423,9.498,-8.1788,8.016878,25.853833333333338,Not Ideal
CCO,-25.5559,-77.7315,221.8521,-9.928572,39.52156666666667,Not Ideal
CCOI,675.177,-89.3203,24646.2301,-20.570513,8410.695600000001,Not Ideal
CCRN,-1118.3768,42.7713,-61.461,14.789916,-379.0221666666667,Not Ideal
CCS,141.8079,5.3404,-50.6358,6.8027444,32.17083333333333,Not Ideal
CDE,-222.2227,149.3679,32.6539,16.142857,-13.400300000000003,Not Ideal
CDLX,131.9747,261.8901,-71.0483,30.625,107.60550000000002,Not Ideal
CDNA,63.8452,149.863,148.3704,-16.869566,120.69286666666666,Not Ideal
CDNS,17.8299,21.9837,22.6387,39.88857,20.81743333333333,Ideal 20% - 25%
CDTX,-41.1088,-20.9174,-31.7205,-9.007518,-31.248900000000003,Not Ideal
CDW,25.3773,12.7352,-0.9152,20.976583,12.399100000000002,Not Ideal
CDXC,36.1506,-39.0298,-70.1451,70.799995,-24.341433333333335,Not Ideal
CDXS,-11.3744,57.8646,126.9588,-4.279412,57.81633333333334,Not Ideal
CDZI,-17.3679,-20.6631,26.8393,-12.0,-3.730566666666666,Not Ideal
CE,-4.7859,0.2116,3.4847,11.027279,-0.3631999999999999,Not Ideal
CEIX,-449.6668,1269.0384,40.4543,6.0987477,286.60863333333333,Not Ideal
CELC,212.4838,36.361,57.9863,-4.6519175,102.27703333333334,Not Ideal
CELH,-53.8128,-4856.9723,-221.1013,46.27922,-1710.6288000000002,Not Ideal
CENT,25.7466,0.2676,-17.4227,16.646341,2.8638333333333343,Not Ideal
CENTA,25.7466,0.2676,-17.4227,14.949368,2.8638333333333343,Not Ideal
CENX,35.5231,-91.5619,205.6738,18.457447,49.87833333333333,Not Ideal
CERS,-9.1602,-21.3245,-12.3659,-27.833334,-14.283533333333333,Not Ideal
CETX,-25.4256,66.7644,-29.3687,2.0727272,3.99003333333333,Not Ideal
CEVA,-116.6456,-5954.2929,-48.7642,40.54,-2039.9009,Not Ideal
CF,189.2744,264.8855,-54.4232,13.227806,133.24556666666666,Not Ideal
CFBK,-37.6756,-1.5661,-6.7551,8.324324,-15.332266666666667,Not Ideal
CFFN,17.8835,11.0026,-220.3735,9.734694,-63.82913333333334,Not Ideal
CFG,119.3945,-10.608,-22.4313,8.443069,28.785066666666665,Not Ideal
CFR,33.7997,30.7103,3.2501,12.406658,22.586700000000004,Ideal 20% - 25%
CGNX,58.8554,-22.9941,-47.4613,34.907562,-3.866666666666667,Not Ideal
CHCO,-1.6909,15.8844,12.0446,13.669824,8.746033333333335,Not Ideal
CHCT,17.9011,-2.103,-64.9666,29.47778,-16.3895,Not Ideal
CHD,5.2933,-49.9819,82.5562,28.847593,12.622533333333337,Not Ideal
CHDN,-404.1514,76.395,-5.0296,16.796875,-110.92866666666669,Not Ideal
CHE,-15.9378,-7.0475,9.1678,22.371014,-4.605833333333333,Not Ideal
CHEF,-94.0617,-663.6807,24.6486,20.29448,-244.3646,Not Ideal
CHGG,-76.5633,-18387.9287,-93.1818,4.456897,-6185.8912666666665,Not Ideal
CHH,283.2982,14.9486,-22.1721,17.13913,92.0249,Not Ideal
CHMG,37.1872,8.9234,-13.1432,7.9257517,10.989133333333331,Not Ideal
CHMI,-123.5131,76.9845,-260.0534,3.7391305,-102.194,Not Ideal
CHRS,-317.0987,1.621,-18.4614,49.000004,-111.31303333333337,Not Ideal
CHRW,66.7081,11.4042,-65.4311,18.205128,4.227066666666668,Not Ideal
CHTR,44.4444,8.6162,-9.8516,7.4142528,14.403,Not Ideal
CHUY,-1016.0899,-30.8888,51.0909,13.896227,-331.96259999999995,Not Ideal
CI,-36.5098,24.8417,-22.9714,11.14705,-11.5465,Not Ideal
CIEN,38.4468,-69.4316,66.6603,14.676189,11.891833333333336,Not Ideal
CIM,654.1743,-176.564,-124.5785,6.645161,117.67726666666668,Not Ideal
CINF,144.0789,-116.4084,-478.4394,16.456614,-150.25629999999998,Not Ideal
CIO,10600.1325,-96.4925,-115.7858,-9.510203,3462.6180666666664,Not Ideal
CIVB,25.9505,-2.7598,8.971,6.9658537,10.720566666666668,Not Ideal
CIX,60.496,25.9718,8.2507,19.559006,31.57283333333333,Not Ideal
CL,-19.6289,-17.59,28.8515,24.0,-2.7891333333333344,Not Ideal
CLAR,370.5681,-367.428,-85.46,22.607143,-27.43996666666666,Not Ideal
CLDT,-75.7836,-153.2591,-73.0342,-917.0,-100.6923,Not Ideal
CLDX,17.9508,59.3014,25.9105,-12.110032,34.387566666666665,Not Ideal
CLF,-2549.1803,-55.3213,-70.1124,10.496894,-891.538,Not Ideal
CLFD,178.7193,142.8396,-34.093,301.2,95.82196666666664,Not Ideal
CLH,50.7353,102.5831,-8.2304,21.191277,48.36266666666666,Not Ideal
CLNE,844.3025,-36.9452,69.4056,46.399998,292.2543,Not Ideal
CLPR,54.6474,-37.2084,23.8455,10.499999,13.7615,Not Ideal
CLRB,59.8124,18.5674,32.8036,-1.0918728,37.06113333333333,Not Ideal
CLW,-136.4462,-263.7011,134.1304,9.325052,-88.67229999999999,Not Ideal
CLX,-24.3876,-34.9296,-67.7489,23.104687,-42.35536666666667,Not Ideal
CMA,135.0101,-1.4555,-23.4579,8.197712,36.6989,Not Ideal
CMC,47.714,194.8329,-29.3694,10.578741,71.05916666666667,Not Ideal
CMCSA,34.4124,-62.0736,186.5549,8.487751,52.96456666666666,Not Ideal
CMCT,-94.3394,-796.2353,-919.2802,6.194444,-603.2849666666667,Not Ideal
CME,25.2328,2.071,19.8885,21.006014,15.730766666666668,Not Ideal
CMG,83.5431,37.6911,36.6628,47.37742,52.63233333333333,Not Ideal
CMI,19.1168,0.9385,-65.8298,13.464728,-15.258166666666668,Not Ideal
CMP,-438.0349,-88.2325,-161.753,17.054794,-229.34013333333328,Not Ideal
CMRX,298.0424,-199.3829,-147.6834,-0.9791667,-16.341300000000007,Not Ideal
CMS,79.2053,-38.1375,5.9737,16.836111,15.680499999999997,Not Ideal
CMT,-42.7924,161.2503,66.5492,8.044643,61.66903333333334,Not Ideal
CMTL,-1146.7236,-55.0191,-18.6161,2.80597,-406.7862666666667,Not Ideal
CNA,71.5942,-42.3986,76.6862,8.321969,35.293933333333335,Not Ideal
CNC,-25.4978,-10.7647,124.792,9.613157,29.509833333333333,Not Ideal
CNDT,-76.2712,550.0,62.6374,-18.529411,178.7887333333333,Not Ideal
CNFR,-283.8655,876.3254,142.5241,-12.857142,244.99466666666663,Not Ideal
CNK,-31.4527,-35.8562,-169.3953,10.325301,-78.9014,Not Ideal
CNMD,557.1609,-228.8446,-179.9918,12.360001,49.441499999999984,Not Ideal
CNNE,-116.0676,49.1638,-26.7928,-35.363636,-31.232199999999995,Not Ideal
CNO,88.9662,10.5734,-56.1529,7.6098266,14.462233333333335,Not Ideal
CNOB,82.8515,-3.9447,-30.5149,8.40845,16.130633333333336,Not Ideal
CNP,-292.238,-28.8694,-13.245,16.747126,-111.4508,Not Ideal
CNS,176.0315,-19.0893,-24.5513,20.905775,44.1303,Not Ideal
CNSL,-389.5989,-230.8166,-278.83,-2.805195,-299.7485,Not Ideal
CNTY,-142.9607,-61.3229,-453.5356,-13.5,-219.2730666666667,Not Ideal
CNX,3.0733,-71.5073,-1311.1151,13.066668,-459.8497,Not Ideal
CNXN,25.3582,27.6271,-6.6667,16.096104,15.439533333333332,Not Ideal
CODA,47.9778,-13.0674,-27.366,15.113637,2.514800000000001,Not Ideal
COF,356.5217,-40.5973,-33.6005,8.892126,94.10796666666666,Not Ideal
COHR,-543.9153,-21.1032,-210.521,18.270903,-258.5131666666667,Not Ideal
COHU,-1312.4121,-42.1204,-70.9273,17.52601,-475.1532666666667,Not Ideal
COKE,9.9059,126.9005,-5.064,21.212122,43.91413333333333,Not Ideal
COLB,-127.5892,-19.8782,3.5525,7.2346153,-47.97163333333333,Not Ideal
COLD,-224.1035,-36.1681,1629.501,56.333332,456.4098,Not Ideal
COLL,167.3333,-134.9595,-292.6046,10.06267,-86.7436,Not Ideal
COLM,227.8383,-12.0494,-19.2782,18.221968,65.50356666666667,Not Ideal
COMM,-19.3233,178.1885,12.7438,2.483333,57.203,Not Ideal
COO,1135.193,-86.8985,-23.7429,22.546835,341.5172,Not Ideal
COOP,376.7213,-36.5199,-45.8288,6.6897745,98.1242,Not Ideal
COP,-399.1114,131.2167,-41.3437,13.004141,-103.07946666666668,Not Ideal
COR,-145.1763,10.3179,2.7356,16.317408,-44.04093333333333,Not Ideal
CORT,6.1324,-9.8603,4.656,18.21875,0.3093666666666663,Not Ideal
COST,25.1124,16.7166,7.666,41.49828,16.498333333333335,Not Ideal
COTY,-80.004,-228.9121,95.8382,20.070175,-71.02596666666668,Not Ideal
CPB,-38.4521,-24.4511,13.3421,14.151703,-16.520366666666664,Not Ideal
CPE,-105.2715,663.279,-60.6451,5.1901307,165.78746666666663,Not Ideal
CPF,114.3482,-7.4674,-20.6404,8.485107,28.746800000000004,Not Ideal
CPIX,5.0362,58.8055,12.7298,11.428572,25.52383333333333,Not Ideal
CPK,16.7389,7.5839,-2.8776,16.966347,7.1484,Not Ideal
CPRT,33.8028,16.4053,13.5407,33.524693,21.2496,Ideal 20% - 25%
CPRX,-47.3454,110.4225,-14.0457,10.598592,16.3438,Not Ideal
CPS,20.6386,-33.2836,-6.221,-10.641379,-6.288666666666667,Not Ideal
CPSI,29.3696,-13.9067,-388.5801,4.994565,-124.3724,Not Ideal
CPSS,119.237,80.9254,-47.2652,10.313253,50.96573333333333,Not Ideal
CPT,145.2623,115.0701,-38.2954,56.636364,74.01233333333333,Not Ideal
CR,140.5525,-7.8778,-36.2004,24.265163,32.1581,Not Ideal
CRAI,70.0698,4.6546,-11.7793,21.72006,20.9817,Ideal 20% - 25%
CRBP,-58.982,-7.2162,5.3284,-7.2343755,-20.28993333333333,Not Ideal
CRC,inf,-14.3791,7.6336,7.972851,inf,Not Ideal
CRI,209.6585,-26.4049,-7.0141,10.622671,58.7465,Not Ideal
CRIS,51.9192,24.7293,-16.3379,-2.998047,20.10353333333333,Ideal 20% - 25%
CRK,361.1576,-571.9752,-81.4272,11.054945,-97.41493333333332,Not Ideal
CRL,7.323,24.3602,-2.3861,18.42317,9.7657,Not Ideal
CRMD,28.0672,5.287,56.0154,-58.38889,29.789866666666665,Not Ideal
CRNX,45.8313,52.2821,30.8758,-12.378531,42.9964,Not Ideal
CROX,131.9541,-25.5666,46.7283,9.219422,51.0386,Not Ideal
CRS,-15406.6667,-78.615,-214.8676,17.92887,-5233.3831,Not Ideal
CRVS,621.2844,-4.4726,-34.5656,-2.012987,194.08206666666663,Not Ideal
CSCO,-5.5556,11.5287,6.7812,12.528,4.251433333333334,Not Ideal
CSGP,28.826,26.2816,1.4073,71.50781,18.8383,Not Ideal
CSGS,23.1984,-39.0856,50.3541,10.909931,11.488966666666668,Not Ideal
CSL,31.7401,119.1131,-16.9481,17.544058,44.63503333333333,Not Ideal
CSTR,97.1048,-19.8451,-23.6128,16.08,17.882299999999997,Not Ideal
CSV,106.0845,24.7957,-19.2552,9.953307,37.208333333333336,Not Ideal
CSX,36.745,10.1825,-10.8257,15.238532,12.033933333333332,Not Ideal
CTAS,26.8175,11.2325,9.0837,39.996357,15.711233333333332,Not Ideal
CTBI,47.7867,-6.9651,-4.6569,9.702078,12.054900000000002,Not Ideal
CTHR,-307.8967,-81.4694,-924.8313,-5.5533338,-438.0658,Not Ideal
CTLT,164.7059,-14.7009,-151.3026,36.74342,-0.4325333333333295,Not Ideal
CTMX,78.7566,-14.2858,-99.4271,-3.8809526,-11.652099999999995,Not Ideal
CTO,-61.8642,-89.4522,75.1108,-34.019608,-25.401866666666663,Not Ideal
CTRE,-10.9872,-110.4276,-815.894,22.071428,-312.43626666666665,Not Ideal
CTS,-220.7,-242.2992,1.6064,17.528736,-153.7976,Not Ideal
CTSH,53.5201,7.1596,-7.1616,13.162325,17.839366666666667,Not Ideal
CTSO,213.3605,33.6091,-13.1205,-4.0499997,77.9497,Not Ideal
CUBE,34.9358,30.3295,41.0262,22.466667,35.4305,Not Ideal
CUBI,137.3297,-27.527,9.6955,6.1967435,39.83273333333333,Not Ideal
CUE,-1.3928,20.0376,-4.2954,-1.9,4.783133333333333,Not Ideal
CUZ,17.4091,-40.1287,-50.2599,41.70909,-24.3265,Not Ideal
CVBF,19.9606,10.7773,-5.9424,10.893333,8.265166666666667,Not Ideal
CVCY,39.5832,-6.1829,-4.1621,7.3940516,9.746066666666668,Not Ideal
CVGI,-164.0557,-192.5796,-324.8919,5.181035,-227.1757333333333,Not Ideal
CVGW,-13.2624,-47.123,33.5254,17.387098,-8.953333333333333,Not Ideal
CVI,-109.7656,1752.0,66.0907,12.502057,569.4417,Not Ideal
CVLY,73.6437,37.0626,24.2933,11.1,44.99986666666666,Not Ideal
CVM,20.1812,0.9339,-12.2787,-2.9795918,2.945466666666667,Not Ideal
CVNA,-21.0526,1075.5556,-128.3554,-34.26446,308.7158666666666,Not Ideal
CVS,11.4501,-46.1192,93.5514,7.408096,19.62743333333333,Not Ideal
CVU,-286.6165,34.5414,87.454,6.7692313,-54.87369999999999,Not Ideal
CVV,-178.1405,-104.7188,1766.0714,10.853658,494.4040333333333,Not Ideal
CVX,-381.8871,126.976,-39.7462,11.277622,-98.21909999999998,Not Ideal
CW,30.5062,11.9922,20.4387,22.851217,20.979033333333334,Ideal 20% - 25%
CWBC,39.5832,-6.1829,-4.1621,6.4067163,9.746066666666668,Not Ideal
CWH,127.6031,-50.82,-77.3314,9.516432,-0.1827666666666706,Not Ideal
CWST,-54.8877,29.146,-52.1487,73.49593,-25.963466666666665,Not Ideal
CWT,4.4345,-5.0571,-45.9322,20.725739,-15.518266666666667,Not Ideal
CXW,-193.78,-335.7022,-44.7433,17.32558,-191.4085,Not Ideal
CYCC,118.5554,14.8507,6.4015,-0.0869922,46.60253333333333,Not Ideal
CYH,-54.9902,-80.0,-389.1304,14.347826,-174.70686666666666,Not Ideal
CYRX,742.7737,-86.4504,166.7533,-16.19,274.35886666666664,Not Ideal
CYTK,69.1523,80.6455,35.2969,-18.638298,61.69823333333333,Not Ideal
CZNC,58.9533,-12.8821,-9.2794,9.6875,12.263933333333332,Not Ideal
CZR,-42.0034,-11.7763,-187.4305,15.242554,-80.40339999999999,Not Ideal
CZWI,67.1198,-16.4817,-26.4737,7.801419,8.054799999999998,Not Ideal
D,-947.6309,-61.1356,50.9463,14.994117,-319.2734,Not Ideal
DAIO,-85.999,101.8018,-143.3929,9.499999,-42.53003333333333,Not Ideal
DAL,-102.2608,370.7143,249.6965,6.868313,172.71666666666667,Not Ideal
DAN,-735.4839,-222.8426,-115.7025,8.177632,-358.00966666666665,Not Ideal
DAR,119.2966,13.3314,-12.1954,9.853488,40.14419999999999,Not Ideal
DARE,41.2228,-20.0236,-2.5409,-3.8437502,6.219433333333334,Not Ideal
DBX,-231.0183,64.7409,-18.0043,10.672811,-61.42723333333333,Not Ideal
DCI,11.6342,15.9986,7.8125,19.889805,11.8151,Not Ideal
DCO,364.578,-78.7591,-44.6733,14.698369,80.38186666666667,Not Ideal
DCOM,145.7489,46.6941,-37.0107,6.642336,51.810766666666666,Not Ideal
DCPH,12.5615,-40.3492,8.9481,-15.99367,-6.279866666666667,Not Ideal
DD,-319.1461,-9.2624,-92.7914,17.386091,-140.39996666666667,Not Ideal
DE,116.7575,19.5875,42.5607,14.248635,59.63523333333333,Not Ideal
DEA,151.3001,4.7109,-40.2554,46.76,38.58519999999999,Not Ideal
DEI,29.4441,48.8424,-143.9611,-19.041666,-21.89153333333333,Not Ideal
DENN,-1626.0555,-4.3049,-73.3042,10.837838,-567.8882,Not Ideal
DFIN,-663.3205,-29.7464,-19.8049,16.222223,-237.62393333333333,Not Ideal
DFS,375.1972,-19.3287,-32.7846,9.688838,107.69463333333331,Not Ideal
DGICA,-52.1839,-107.7587,-325.8596,12.0,-161.93406666666667,Not Ideal
DGII,23.2434,86.9863,27.7924,13.506608,46.00736666666668,Not Ideal
DGLY,-1070.1319,-175.6901,33.2277,-0.23237884,-404.19810000000007,Not Ideal
DGX,39.413,-52.5815,-9.7252,14.59134,-7.631233333333334,Not Ideal
DHI,75.9195,40.2725,-18.9808,9.234608,32.403733333333335,Not Ideal
DHR,76.4399,12.0628,-33.9159,28.445213,18.195599999999995,Not Ideal
DHX,-0.9095,-114.0408,-16.4033,10.173912,-43.784533333333336,Not Ideal
DIN,-194.1054,-17.1187,19.8062,6.447368,-63.80596666666667,Not Ideal
DIOD,133.2222,44.8149,-31.4236,18.577608,48.87116666666666,Not Ideal
DIS,-169.6578,57.6441,-25.151,20.090414,-45.72156666666667,Not Ideal
DK,-79.0154,-300.3897,-92.2987,19.52143,-157.2346,Not Ideal
DLA,-291.8881,-2.7395,-268.2523,-3.219178,-187.62663333333333,Not Ideal
DLB,34.0867,-40.6605,9.0006,19.91282,0.808933333333334,Not Ideal
DLHC,42.6061,129.5515,-93.7264,11.178947,26.143733333333333,Not Ideal
DLR,379.5928,-77.9036,151.2254,110.14286,150.97153333333335,Not Ideal
DLX,1094.3745,4.4098,-60.0581,5.843195,346.24206666666663,Not Ideal
DMRC,6.8291,72.036,-23.1429,-19.757008,18.574066666666667,Not Ideal
DNLI,-508.4866,12.1859,-55.4515,-5.96139,-183.9174,Not Ideal
DNOW,-101.171,2460.0,92.9688,13.064814,817.2659333333335,Not Ideal
DOC,22.2401,-1.007,-38.8531,32.649124,-5.873333333333332,Not Ideal
DOOR,36.8846,126.6992,-44.8138,13.348439,39.59,Not Ideal
DORM,23.0766,-7.5898,6.3431,14.242671,7.276633333333333,Not Ideal
DOV,64.4329,-5.2003,-0.8023,18.020102,19.476766666666663,Not Ideal
DOW,415.1837,-27.3966,-87.1454,13.232558,100.2139,Not Ideal
DPZ,3.9021,-11.4021,14.7823,29.518684,2.4274333333333327,Not Ideal
DRH,-50.6602,-156.1855,-21.0266,19.347824,-75.95743333333333,Not Ideal
DRI,-1300.9542,51.4063,3.0542,15.946986,-415.4978999999999,Not Ideal
DRQ,317.619,-98.7361,-137.1921,19.76087,27.23026666666668,Not Ideal
DRRX,6131.0997,-2.57,-21.8181,-0.7801626,2035.5705333333333,Not Ideal
DSKE,1265.8537,-10.3571,-135.259,55.266663,373.4125333333333,Not Ideal
DSS,-1844.0232,80.6818,34.7025,-2.1621249,-576.2129666666666,Not Ideal
DTE,-33.6988,19.4046,28.9935,15.386332,4.899766666666667,Not Ideal
DUK,183.8054,-34.7492,11.4118,15.522907,53.48933333333333,Not Ideal
DVA,26.4732,-42.7257,23.4002,13.790674,2.3825666666666656,Not Ideal
DVAX,-201.9577,282.1464,-102.1794,22.74,-7.330233333333321,Not Ideal
DVN,-204.9627,113.8287,-37.7057,8.916377,-42.94656666666668,Not Ideal
DX,-42.3979,39.9957,-104.2819,116.7,-35.561366666666665,Not Ideal
DXCM,-56.0575,57.3075,58.7046,56.367256,19.984866666666665,Not Ideal
DXPE,-156.36,191.9193,42.8969,12.251256,26.15206666666666,Not Ideal
DXYN,-117.55,-2270.7302,-92.2518,2.1536,-826.844,Not Ideal
EAF,-10.6001,-1.3823,-100.0,172.0,-37.327466666666666,Not Ideal
EARN,-131.3693,378.6495,-115.097,6.009091,44.06106666666667,Not Ideal
EAT,439.3443,-10.6383,-12.7551,13.073171,138.6503,Not Ideal
EB,-38.1091,-60.1783,-52.1902,-264.00003,-50.1592,Not Ideal
EBAY,140.1271,-109.3254,-318.0457,10.2669325,-95.748,Not Ideal
EBMT,-32.0051,-25.7854,-6.0275,7.7108436,-21.272666666666662,Not Ideal
EBS,-28.2211,-196.4009,259.4045,0.51226157,11.594166666666656,Not Ideal
ECL,-193.7599,-3.3808,25.703,31.021948,-57.14589999999999,Not Ideal
ECPG,65.5819,-44.5342,-206.1306,4.6587305,-61.6943,Not Ideal
ED,22.2525,23.3284,51.747,16.857143,32.44263333333333,Not Ideal
EDIT,65.9843,14.5089,-30.4915,-1.9014598,16.667233333333332,Not Ideal
EE,6.1028,-36.1034,15.7538,15.905662,-4.748933333333333,Not Ideal
EEFT,-2180.0235,226.7327,21.0823,10.673596,-644.0695,Not Ideal
EEX,-87.4211,-264.1154,-106.2691,-71.875,-152.60186666666667,Not Ideal
EFC,433.6812,-152.4842,-220.0394,6.6511626,20.38586666666667,Ideal 20% - 25%
EFOI,31.8509,30.3449,-58.2352,-7.0495453,1.3201999999999998,Not Ideal
EFSC,78.8758,52.6008,-4.4247,8.56081,42.35063333333333,Not Ideal
EFX,43.0879,-6.4499,-21.6748,23.032427,4.987733333333332,Not Ideal
EGAN,-3.4545,-135.0769,-186.399,19.40625,-108.31013333333333,Not Ideal
EGBN,33.6371,-20.2393,-28.6639,7.2795277,-5.088700000000002,Not Ideal
EGLE,-627.3308,34.1329,-90.8358,8.493894,-228.0112333333333,Not Ideal
EGP,45.3974,18.168,7.6855,31.706121,23.7503,Ideal 20% - 25%
EGY,-269.8512,-36.5927,16.3114,6.736842,-96.71083333333333,Not Ideal
EHC,45.0387,-34.2552,29.8893,18.365639,13.5576,Not Ideal
EHTH,-329.648,-14.9969,-68.1995,85.600006,-137.6148,Not Ideal
EIG,-0.4174,-59.43,144.0083,11.604904,28.05363333333333,Not Ideal
EIGR,-47.8609,185.3318,-22.5397,-0.4791667,38.3104,Not Ideal
EIX,6.1998,-10.9189,70.7524,12.689285,22.0111,Ideal 20% - 25%
EKSO,-38.3002,54.4449,0.7825,-5.166667,5.642399999999999,Not Ideal
EL,319.5906,-16.7247,-57.9079,34.118607,81.65266666666668,Not Ideal
ELAN,-15.8537,-83.8509,1478.2051,12.415095,459.5001666666666,Not Ideal
ELMD,-43.2348,-2.4132,37.3536,28.983332,-2.764799999999999,Not Ideal
ELS,14.9787,8.4384,10.3925,32.41398,11.269866666666664,Not Ideal
EME,188.4936,5.89,55.863,20.63374,83.41553333333333,Not Ideal
EMKR,-466.3286,-194.8914,209.6988,-13.55,-150.50706666666667,Not Ideal
EMN,79.2887,-7.4679,12.7364,10.470066,28.18573333333333,Not Ideal
EMR,17.201,40.2953,309.1303,18.39249,122.20886666666668,Not Ideal
ENG,809.6,225.664,-18.1538,7.0,339.03673333333336,Not Ideal
ENPH,8.5481,173.1968,10.4625,21.242188,64.06913333333334,Not Ideal
ENR,-272.4544,-243.8782,-160.6911,8.229226,-225.67456666666664,Not Ideal
ENSG,14.1801,15.427,-6.8016,20.061016,7.601833333333331,Not Ideal
ENSV,220.9247,-30.7625,52.7713,-3.6933334,80.97783333333334,Not Ideal
ENTA,118.4141,54.1281,9.906,-2.942184,60.81606666666667,Not Ideal
ENTG,38.7014,-48.935,-13.5224,29.537777,-7.918666666666667,Not Ideal
ENV,-527.5241,-708.747,194.9431,19.704762,-347.1093333333333,Not Ideal
ENVA,-32.1691,-19.0683,-15.5734,6.3315897,-22.270266666666668,Not Ideal
ENZ,-127.6122,-331.8857,-211.1002,-2.6666667,-223.5327,Not Ideal
EOG,-870.9091,66.3593,-2.1266,10.821458,-268.89213333333333,Not Ideal
EOLS,-71.2845,58.966,-17.1034,73.56251,-9.807299999999998,Not Ideal
EPAM,47.2222,-12.9214,-0.5562,19.720032,11.248200000000002,Not Ideal
EPC,74.2604,-15.5348,15.2764,12.334426,24.66733333333333,Ideal 20% - 25%
EPM,-376.8705,-298.4913,7.9349,10.18868,-222.47563333333332,Not Ideal
EPR,-174.8558,78.7204,-1.8062,15.089219,-32.6472,Not Ideal
EPRT,126.4448,40.1201,42.1807,21.590164,69.58186666666667,Not Ideal
EQBK,-170.0013,9.9238,-86.4426,7.7465115,-82.17336666666667,Not Ideal
EQC,-103.6331,-327.2688,144.6502,-187.2,-95.41723333333334,Not Ideal
EQH,-370.8333,22.6781,-39.5262,5.119279,-129.22713333333334,Not Ideal
EQIX,35.2683,40.8152,37.5999,52.870632,37.894466666666666,Not Ideal
EQR,45.8841,-41.7105,7.5333,39.268295,3.902299999999998,Not Ideal
EQT,19.1853,-254.9744,-2.0177,10.605821,-79.26893333333332,Not Ideal
ERIE,1.5533,0.238,49.3996,35.93052,17.063633333333332,Not Ideal
ERII,-45.9241,68.5402,-10.5826,22.923077,4.011166666666665,Not Ideal
ES,1.2745,15.104,-131.479,12.602911,-38.36683333333334,Not Ideal
