Ticker,2023_PE,Gsector
FIXX,-1.3352858,Healthcare
FIZZ,22.361809,Consumer Defensive
FL,9.520548,Consumer Cyclical
FLIC,8.380531,Financial Services
FLL,16.451612,Consumer Cyclical
FLNT,24.785715,Communication Services
FLO,19.03817,Consumer Defensive
FLR,12.722398,Industrials
FLS,15.986441,Industrials
FLT,13.448338,Technology
FLWS,23.25641,Consumer Cyclical
FLXS,10.806558,Consumer Cyclical
FMAO,11.647727,Financial Services
FMBH,9.325301,Financial Services
FMC,11.708333,Basic Materials
FMNB,9.170543,Financial Services
FN,18.669903,Technology
FNB,8.662338,Financial Services
FNCB,,Financial Services
FND,41.322098,Consumer Cyclical
FNF,8.59375,Financial Services
FNKO,16.026316,Consumer Cyclical
FNLC,,Financial Services
FNWB,9.318182,Financial Services
FOLD,25.615385,Healthcare
FONR,,Healthcare
FOR,7.61425,Real Estate
FORD,7.68,Consumer Cyclical
FORM,27.695652,Technology
FORR,10.7,Industrials
FOSL,-0.6822807,Consumer Cyclical
FOX,12.204256,Communication Services
FOXA,8.203704,Communication Services
FOXF,10.056848,Consumer Cyclical
FPI,-269.0,Real Estate
FR,27.527271,Real Estate
FRBA,6.7126436,Financial Services
FRBK,0.02,Financial Services
FRD,,Basic Materials
FRME,9.658958,Financial Services
FRPH,72.166664,Real Estate
FRPT,171.08064,Consumer Defensive
FRT,32.757862,Real Estate
FSBW,6.8205686,Financial Services
FSFG,6.596708,Financial Services
FSLR,8.269231,Technology
FSLY,74.41176,Technology
FSP,-5.8125,Real Estate
FSS,24.341318,Industrials
FSTR,13.922156,Industrials
FTDR,11.803846,Consumer Cyclical
FTEK,inf,Industrials
FTI,14.556819,Energy
FTK,6.3703704,Energy
FTNT,32.56701,Technology
FTV,18.050358,Technology
FUL,15.154159,Basic Materials
FULT,10.474683,Financial Services
FUNC,7.171428,Financial Services
FUSB,,Financial Services
FWONA,45.123188,Communication Services
FWONK,50.7029,Communication Services
FWRD,14.582782,Industrials
G,9.343465,Technology
GABC,12.064638,Financial Services
GAIA,383.0,Communication Services
GALT,-2.2075472,Healthcare
GATX,15.333333,Industrials
GBCI,15.662338,Financial Services
GBLI,9.284023,Financial Services
GBX,11.073991,Industrials
GCBC,,Financial Services
GCI,10.083334,Communication Services
GCO,11.717592,Consumer Cyclical
GD,17.5913,Industrials
GDDY,19.363924,Technology
GDEN,19.78395,Consumer Cyclical
GDOT,4.8342543,Financial Services
GE,32.364002,Industrials
GEF,11.761996,Consumer Cyclical
GEN,9.072072,Technology
GENC,5.4919095,Industrials
GEO,10.846715,Industrials
GEOS,30.374998,Energy
GERN,-26.199999,Healthcare
GES,8.36875,Consumer Cyclical
GEVO,-1.6892308,Basic Materials
GFF,11.956203,Industrials
GGG,24.3769,Industrials
GH,-6.185567,Healthcare
GHC,15.994756,Consumer Defensive
GHM,71.38462,Industrials
GIFI,345.0,Industrials
GIII,7.9295774,Consumer Cyclical
GILD,9.06815,Healthcare
GIS,15.023454,Consumer Defensive
GKOS,-75.59055,Healthcare
GLBZ,,Financial Services
GLDD,9.565217,Industrials
GLPI,14.338926,Real Estate
GLRE,7.575,Financial Services
GLT,4.205882,Basic Materials
GLW,15.311927,Technology
GLYC,-4.0,Healthcare
GM,4.6097307,Consumer Cyclical
GME,184.83334,Consumer Cyclical
GMED,15.133739,Healthcare
GMRE,270.3333,Real Estate
GMS,10.561644,Industrials
GNE,33.23913,Utilities
GNK,9.526786,Industrials
GNL,-11.031746,Real Estate
GNRC,17.210127,Industrials
GNTX,14.115226,Consumer Cyclical
GNTY,11.970833,Financial Services
GNW,6.5888886,Financial Services
GOGO,15.894738,Communication Services
GOLF,16.986073,Consumer Cyclical
GOOD,222.83334,Real Estate
GOOG,19.484024,Communication Services
GOOGL,19.263906,Communication Services
GORO,-4.6,Basic Materials
GOSS,-1.0142857,Healthcare
GPC,14.637803,Consumer Cyclical
GPI,7.417255,Consumer Cyclical
GPK,8.975695,Consumer Cyclical
GPMT,15.888888,Real Estate
GPN,9.329027,Industrials
GPOR,5.467103,Energy
GPRE,9.9375,Basic Materials
GPRO,11.533333,Technology
GPS,12.987342,Consumer Cyclical
GRBK,7.3049936,Consumer Cyclical
GRC,17.643616,Industrials
GRMN,23.95854,Technology
GROW,,Financial Services
GRPN,8.626865,Communication Services
GRTS,-0.8333334,Healthcare
GS,10.427908,Financial Services
GSAT,-129.0,Communication Services
GSBC,10.447155,Financial Services
GSHD,27.1,Financial Services
GSIT,-7.1454544,Technology
GT,6.361702,Consumer Cyclical
GTES,10.550899,Industrials
GTHX,-9.921053,Healthcare
GTIM,133.5,Consumer Cyclical
GTLS,10.123683,Industrials
GTN,-10.849057,Communication Services
GTX,6.9781027,Consumer Cyclical
GTY,22.966103,Real Estate
GV,,Consumer Defensive
GVA,11.077844,Industrials
GVP,-1.3485714,Technology
GWRE,64.18604,Technology
GWRS,36.0,Utilities
GWW,21.37703,Industrials
H,33.662895,Consumer Cyclical
HA,-8.246754,Industrials
HAE,20.897726,Healthcare
HAFC,6.8609867,Financial Services
HAIN,13.347826,Consumer Defensive
HAL,9.510153,Energy
HALL,,Financial Services
HALO,8.355263,Healthcare
HAS,14.630072,Consumer Cyclical
HASI,9.402255,Real Estate
HAYN,12.636555,Industrials
HBAN,9.419581,Financial Services
HBB,12.7125,Consumer Cyclical
HBCP,8.027523,Financial Services
HBI,7.125,Consumer Cyclical
HBIO,13.172414,Healthcare
HBNC,7.6026487,Financial Services
HCA,13.35431,Healthcare
HCC,12.227191,Basic Materials
HCI,10.651119,Financial Services
HCKT,11.9175825,Technology
HCSG,12.206897,Healthcare
HD,20.292654,Consumer Cyclical
HDSN,7.936,Basic Materials
HE,4.4570136,Utilities
HEAR,11.102363,Technology
HEES,8.4719305,Industrials
HEI,49.617226,Industrials
HELE,9.009718,Consumer Defensive
HES,14.677541,Energy
HFBL,,Financial Services
HFWA,9.589189,Financial Services
HGV,8.639004,Consumer Cyclical
HHS,7.019802,Industrials
HI,11.52657,Industrials
HIBB,9.476922,Consumer Cyclical
HIFS,,Financial Services
HIG,8.454625,Financial Services
HII,14.636891,Industrials
HIW,63.902443,Real Estate
HL,29.5625,Basic Materials
HLF,3.4055116,Consumer Defensive
HLI,22.485008,Financial Services
HLIT,11.548387,Technology
HLNE,24.99329,Financial Services
HLT,23.797346,Consumer Cyclical
HLX,13.097561,Energy
HMN,9.649215,Financial Services
HMNF,,Financial Services
HMST,13.172043,Financial Services
HNI,12.673717,Industrials
HNRG,19.653847,Energy
HOFT,9.090909,Consumer Cyclical
HOG,7.19456,Consumer Cyclical
HOLX,17.259682,Healthcare
HOMB,11.665025,Financial Services
HON,17.714153,Industrials
HONE,12.20482,Financial Services
HOPE,7.6488557,Financial Services
HOV,205.31944,Consumer Cyclical
HP,10.084616,Energy
HPE,8.333333,Technology
HPP,-4.7540984,Real Estate
HPQ,7.7382917,Technology
HQY,21.738293,Healthcare
HR,-34.707317,Real Estate
HRB,10.17888,Consumer Cyclical
HRI,9.041087,Industrials
HRL,21.166668,Consumer Defensive
HROW,17.271187,Healthcare
HRTG,5.7683616,Financial Services
HRTX,-8.285714,Healthcare
HSIC,12.305506,Healthcare
HSII,8.987804,Industrials
HSON,8.418367,Industrials
HST,15.341464,Real Estate
HSTM,42.95,Healthcare
HSY,19.607683,Consumer Defensive
HTBI,9.049296,Financial Services
HTBK,9.566265,Financial Services
HTH,17.733334,Financial Services
HTLD,18.754717,Industrials
HTLF,8.736514,Financial Services
HUBB,21.040318,Industrials
HUBG,14.313168,Industrials
HUBS,71.922714,Technology
HUM,15.0668335,Healthcare
HUN,14.728395,Basic Materials
HURC,,Industrials
HURN,13.833828,Industrials
HUSA,,Energy
HVT,8.825214,Consumer Cyclical
HWBK,,Financial Services
HWC,9.005952,Financial Services
HWKN,20.702185,Basic Materials
HXL,21.989725,Industrials
HY,6.55879,Industrials
HZO,6.949296,Consumer Cyclical
IAC,-70.98508,Communication Services
IART,8.080333,Healthcare
IBCP,8.467576,Financial Services
IBIO,-0.7125,Healthcare
IBKR,17.233534,Financial Services
IBM,15.965418,Technology
IBOC,,Financial Services
IBP,18.25949,Consumer Cyclical
IBTX,9.475827,Financial Services
ICAD,-7.9444437,Healthcare
ICCC,-44.636364,Healthcare
ICD,-2.0777779,Energy
ICE,19.246635,Financial Services
ICFI,18.861437,Industrials
ICHR,18.121494,Technology
ICUI,14.442477,Healthcare
IDA,16.426344,Utilities
IDCC,21.651318,Technology
IDN,35.666664,Technology
IDT,23.693335,Communication Services
IDXG,-9.466666,Healthcare
IDXX,38.830578,Healthcare
IESC,,Industrials
IEX,24.226374,Industrials
IFF,20.29976,Basic Materials
III,7.4888887,Technology
IIIN,9.610778,Industrials
IIIV,12.342391,Technology
IIPR,17.796902,Real Estate
ILMN,50.43033,Healthcare
ILPT,-2.4444444,Real Estate
IMKTA,15.265958,Consumer Defensive
IMMR,11.359375,Technology
IMXI,7.750958,Technology
INBK,7.840909,Financial Services
INCY,9.839319,Healthcare
INDB,10.007969,Financial Services
INFN,20.956522,Technology
INFU,18.775,Healthcare
INGN,-3.4693878,Healthcare
INGR,11.157741,Consumer Defensive
INN,-33.38889,Real Estate
INO,-3.377581,Healthcare
INOD,-116.8,Technology
INPX,-0.06756411,Technology
INSE,8.018868,Consumer Cyclical
INSG,-4.2421055,Technology
INSM,-6.4712043,Healthcare
INSP,389.7742,Healthcare
INSW,5.517964,Energy
INTC,15.388888,Technology
INTG,,Consumer Cyclical
INTT,9.08871,Technology
INTU,33.18939,Technology
INUV,inf,Communication Services
INVA,15.418366,Healthcare
INVE,-63.0,Technology
INVH,44.41559,Real Estate
IONS,-13.015772,Healthcare
IOR,,Financial Services
IOSP,16.23816,Basic Materials
IOVA,-16.591549,Healthcare
IP,12.478571,Consumer Cyclical
IPAR,20.169844,Consumer Defensive
IPG,10.112957,Communication Services
IPGP,18.13823,Technology
IPI,-42.808514,Basic Materials
IPWR,-6.7913046,Industrials
IQV,18.46773,Healthcare
IR,26.361582,Industrials
IRBT,-6.0281696,Consumer Cyclical
IRDM,31.418367,Communication Services
IRIX,-9.827586,Healthcare
IRM,36.224297,Real Estate
IRMD,23.748537,Healthcare
IROQ,,Financial Services
IRT,52.566666,Real Estate
IRTC,-64.08187,Healthcare
IRWD,9.567902,Healthcare
ISDR,10.717592,Technology
ISRG,50.424488,Healthcare
ISSC,14.086956,Industrials
ISTR,8.732985,Financial Services
IT,31.884853,Technology
ITCI,66.49074,Healthcare
ITGR,18.512436,Healthcare
ITI,21.333334,Technology
ITIC,,Financial Services
ITRI,21.12844,Technology
ITT,19.807043,Industrials
ITW,22.293152,Industrials
IVAC,-12.441176,Industrials
IVR,2.2207794,Real Estate
IVZ,7.6594596,Financial Services
IZEA,18.533333,Communication Services
JACK,7.9706707,Consumer Cyclical
JAGX,-0.41288462,Healthcare
JAKK,4.428571,Consumer Cyclical
JAZZ,5.2738094,Healthcare
JBGS,-8.934525,Real Estate
JBHT,19.193624,Industrials
JBL,11.177143,Technology
JBLU,-71.0,Industrials
JBSS,20.945377,Consumer Defensive
JBT,15.684859,Industrials
JCI,15.832116,Industrials
JCTCF,,Basic Materials
JEF,10.476886,Financial Services
JELD,10.0,Industrials
JHG,10.69178,Financial Services
JILL,6.8650136,Consumer Cyclical
JJSF,23.308998,Consumer Defensive
JKHY,28.542107,Technology
JLL,11.771986,Real Estate
JNJ,13.144546,Healthcare
JNPR,15.475555,Technology
JOB,3.143,Industrials
JOE,520.0,Real Estate
JOUT,11.717142,Consumer Cyclical
JPM,11.648847,Financial Services
JRVR,4.582474,Financial Services
JVA,4.075,Consumer Defensive
JWN,9.457711,Consumer Cyclical
JYNT,30.615385,Healthcare
K,15.186352,Consumer Defensive
KAI,24.958067,Industrials
KALA,-0.5930435,Healthcare
KALU,12.017263,Basic Materials
KALV,-4.748954,Healthcare
KAMN,45.99,Industrials
KAR,17.18,Consumer Cyclical
KBH,7.7556887,Consumer Cyclical
KBR,16.651281,Industrials
KDP,16.280193,Consumer Defensive
KE,9.780374,Industrials
KELYA,9.176001,Industrials
KEQU,16.527777,Consumer Cyclical
KEX,16.73773,Industrials
KEY,8.88957,Financial Services
KEYS,20.127892,Technology
KFFB,,Financial Services
KFRC,16.69189,Industrials
KFY,13.030044,Industrials
KHC,12.028037,Consumer Defensive
KIDS,-28.76699,Healthcare
KIM,24.839998,Real Estate
KINS,-10.714286,Financial Services
KIRK,-1.6186441,Consumer Cyclical
KKR,15.358086,Financial Services
KLAC,24.253695,Technology
KLIC,16.647482,Technology
KLXE,7.0531917,Energy
KMB,18.107428,Consumer Defensive
KMI,14.624001,Energy
KMPR,10.878732,Financial Services
KMT,14.260607,Industrials
KMX,18.271505,Consumer Cyclical
KN,12.176924,Technology
KNSA,34.03636,Healthcare
KNSL,20.780893,Financial Services
KNX,16.629496,Industrials
KO,20.59,Consumer Defensive
KOD,-0.722973,Healthcare
KODK,,Industrials
KOP,9.749049,Basic Materials
KOPN,78.600006,Technology
KOS,5.349057,Energy
KPTI,-1.019802,Healthcare
KR,12.171429,Consumer Defensive
KRC,21.528662,Real Estate
KREF,7.4094486,Real Estate
KRG,90.833336,Real Estate
KRNY,11.020408,Financial Services
KRO,15.472973,Basic Materials
KRYS,36.28436,Healthcare
KSS,9.068182,Consumer Cyclical
KTCC,,Technology
KTOS,33.622643,Industrials
KURA,-7.97561,Healthcare
KVHI,32.0,Technology
KW,-7.535088,Real Estate
KWR,18.287254,Basic Materials
KZR,-0.6596,Healthcare
L,25.913794,Financial Services
LAD,6.8547564,Consumer Cyclical
LADR,8.0074625,Real Estate
LAKE,8.401014,Consumer Cyclical
LAMR,20.396128,Real Estate
LANC,27.573698,Consumer Defensive
LAND,-43.72414,Real Estate
LARK,,Financial Services
LASR,-49.52174,Technology
LAUR,9.477124,Consumer Defensive
LAZ,9.188544,Financial Services
LBAI,7.6187496,Financial Services
LBC,38.125,Financial Services
LBRDA,5.8700237,Communication Services
LBRDK,6.5262465,Communication Services
LBRT,6.7484665,Energy
LBTYA,-9.135057,Communication Services
LBTYK,-3.3683128,Communication Services
LC,10.162162,Financial Services
LCII,14.441668,Consumer Cyclical
LCNB,9.096775,Financial Services
LCUT,9.934783,Consumer Cyclical
LDOS,16.210405,Technology
LE,38.0,Consumer Cyclical
LEA,7.0594506,Consumer Cyclical
LECO,20.927551,Industrials
LEE,6.5851064,Communication Services
LEG,13.689393,Consumer Cyclical
LEGH,10.554405,Consumer Cyclical
LEN,9.279069,Consumer Cyclical
LEU,15.387097,Energy
LEVI,14.5342455,Consumer Cyclical
LFUS,19.22,Technology
LFVN,8.714286,Consumer Defensive
LGIH,7.614733,Consumer Cyclical
LGL,24.782608,Technology
LGND,12.480357,Healthcare
LH,12.625078,Healthcare
LIFE,-1.6526316,Healthcare
LII,20.614769,Industrials
LILA,9.4375,Communication Services
LILAK,25.133331,Communication Services
LIN,25.726955,Basic Materials
LINC,15.67647,Consumer Defensive
LIND,-61.166668,Consumer Cyclical
LIQT,-4.5932207,Industrials
LITE,18.386553,Technology
LIVE,3.4053335,Consumer Cyclical
LIVN,16.79217,Healthcare
LKFN,16.601696,Financial Services
LKQ,9.892201,Consumer Cyclical
LL,-1.0463576,Consumer Cyclical
LLY,42.941174,Healthcare
LMAT,35.217392,Healthcare
LMFA,-0.40835,Financial Services
LMNR,47.09524,Consumer Defensive
LMT,16.628399,Industrials
LNC,3.5740497,Financial Services
LNG,16.253347,Energy
LNN,20.815413,Industrials
LNT,15.229358,Utilities
LNTH,9.976012,Healthcare
LOAN,10.306123,Real Estate
LOB,11.460993,Financial Services
LOCO,12.17143,Consumer Cyclical
LODE,-1.632353,Real Estate
LOOP,-20.285713,Basic Materials
LOPE,15.242674,Consumer Defensive
LOVE,11.09,Consumer Cyclical
LOW,16.95093,Consumer Cyclical
LPCN,-8.105263,Healthcare
LPG,8.963123,Energy
LPLA,13.801538,Financial Services
LPSN,-0.65051943,Technology
LPTH,-15.777777,Technology
LPX,14.464428,Industrials
LQDA,-37.794117,Healthcare
LQDT,13.919355,Consumer Cyclical
LRCX,24.755327,Technology
LRN,13.622449,Consumer Defensive
LSBK,,Financial Services
LSCC,38.324024,Technology
LSTR,21.965996,Industrials
LSXMA,9.079245,Communication Services
LSXMK,15.522581,Communication Services
LTBR,,Industrials
LTC,17.606382,Real Estate
LTRPA,-3.9512196,Communication Services
LTRX,7.8333335,Technology
LULU,22.765152,Consumer Cyclical
LUNA,6.645161,Technology
LUV,12.905473,Industrials
LVS,14.355988,Consumer Cyclical
LW,13.334399,Consumer Defensive
LWAY,16.762295,Consumer Defensive
LXP,inf,Real Estate
LXRX,-2.3333333,Healthcare
LXU,26.57143,Basic Materials
LYB,10.21144,Basic Materials
LYFT,18.61905,Technology
LYTS,13.773586,Technology
LYV,40.04955,Communication Services
LZB,11.057239,Consumer Cyclical
M,6.9810605,Consumer Cyclical
MA,26.921242,Financial Services
MAA,30.51643,Real Estate
MAC,-137.6,Real Estate
MACK,-8.280899,Healthcare
MAN,11.519083,Industrials
MANH,46.619907,Technology
MAR,21.986034,Consumer Cyclical
MARA,43.405403,Financial Services
MARK,-1.2488183,Technology
MAS,15.010964,Industrials
MASI,34.375957,Healthcare
MAT,11.896104,Consumer Cyclical
MATW,9.955719,Industrials
MATX,12.5325575,Industrials
MAYS,,Real Estate
MBCN,12.482557,Financial Services
MBI,-9.530303,Financial Services
MBIN,7.087874,Financial Services
MBIO,-0.04920635,Healthcare
MBOT,-1.4414062,Healthcare
MBUU,7.7494307,Consumer Cyclical
MBWM,8.218679,Financial Services
MC,19.553785,Financial Services
MCB,5.4013605,Financial Services
MCBC,11.0236225,Financial Services
MCD,20.225185,Consumer Cyclical
MCFT,8.682404,Consumer Cyclical
MCHP,29.292994,Technology
MCHX,66.200005,Communication Services
MCK,17.323767,Healthcare
MCO,29.79324,Financial Services
MCRB,-1.23825,Healthcare
MCRI,14.637148,Consumer Cyclical
MCS,23.709091,Communication Services
MCY,11.119149,Financial Services
MD,6.875969,Healthcare
MDB,104.03989,Technology
MDC,11.226381,Consumer Cyclical
MDGL,-13.88836,Healthcare
MDLZ,18.93158,Consumer Defensive
MDRX,10.376623,Healthcare
MDT,14.722936,Healthcare
MDU,16.802721,Industrials
MED,8.795527,Consumer Cyclical
MEDP,29.667685,Healthcare
MEI,64.15789,Technology
MEIP,-0.52136755,Healthcare
MERC,22.021738,Basic Materials
MESA,-10.219999,Industrials
MET,7.1437187,Financial Services
MFA,6.418182,Real Estate
MG,9.722222,Industrials
MGEE,19.434242,Utilities
MGM,13.599999,Consumer Cyclical
MGNX,-8.211111,Healthcare
MGPI,11.417759,Consumer Defensive
MGRC,17.399673,Industrials
MGY,10.7136755,Energy
MGYR,,Financial Services
MHH,8.969697,Industrials
MHK,10.305631,Consumer Cyclical
MHLD,8.32,Financial Services
MHO,6.378705,Consumer Cyclical
MIDD,12.309123,Industrials
MIND,5.083333,Technology
MITK,10.887932,Technology
MITT,7.4864864,Real Estate
MKC,24.694805,Consumer Defensive
MKL,14.746208,Financial Services
MKSI,17.193642,Technology
MKTX,24.312273,Financial Services
MLAB,286.7027,Technology
MLI,11.751579,Industrials
MLM,24.149323,Basic Materials
MLP,,Real Estate
MLR,,Consumer Cyclical
MLSS,-12.4,Healthcare
MMC,21.03692,Financial Services
MMI,32.989586,Real Estate
MMM,12.715415,Industrials
MMS,15.834319,Industrials
MMSI,20.357141,Healthcare
MNKD,16.44,Healthcare
MNOV,-5.375,Healthcare
MNR,5.7843137,Energy
MNRO,16.615854,Consumer Cyclical
MNST,26.073172,Consumer Defensive
MNTX,7.5507245,Industrials
MO,8.281664,Consumer Defensive
MOD,24.312336,Consumer Cyclical
MODN,20.880281,Technology
MOFG,7.307971,Financial Services
MOH,12.860902,Healthcare
MORN,34.17775,Financial Services
MOS,10.749999,Basic Materials
MOTS,-0.004327449,Healthcare
MOV,9.398523,Consumer Cyclical
MPAA,10.142857,Consumer Cyclical
MPB,6.857627,Financial Services
MPC,10.626901,Energy
MPW,9.387754,Real Estate
MPWR,41.316666,Technology
MPX,11.315789,Consumer Cyclical
MRAM,14.54902,Technology
MRC,7.964539,Energy
MRCY,54.230774,Industrials
MRIN,-56.6,Technology
MRK,13.078947,Healthcare
MRKR,-1.1911765,Healthcare
MRNS,-1.0930233,Healthcare
MRO,8.443397,Energy
MRSN,-4.342466,Healthcare
MRTN,16.752476,Industrials
MRVL,27.4625,Technology
MS,11.936924,Financial Services
MSA,21.450653,Industrials
MSBI,7.180328,Financial Services
MSCI,27.908327,Financial Services
MSEX,21.58298,Utilities
MSFT,29.22898,Technology
MSI,24.487364,Technology
MSM,14.23401,Industrials
MSN,0.1393366,Technology
MSTR,475.45984,Technology
MTB,8.89101,Financial Services
MTCH,12.278884,Communication Services
MTD,27.65857,Healthcare
MTDR,7.3294115,Energy
MTEM,-0.42239183,Healthcare
MTEX,,Consumer Defensive
MTG,7.8910513,Financial Services
MTH,7.9263515,Consumer Cyclical
MTN,19.623835,Consumer Cyclical
MTNB,-1.6881819,Healthcare
MTRN,15.386882,Basic Materials
MTRX,13.247059,Industrials
MTSI,31.17737,Technology
MTW,7.9084973,Industrials
MTX,10.548481,Basic Materials
MTZ,21.319714,Industrials
MU,14.981432,Technology
MUR,7.477387,Energy
MUSA,15.487276,Consumer Cyclical
MUX,-27.95122,Basic Materials
MVBF,7.7456894,Financial Services
MVIS,-3.152174,Technology
MWA,19.8,Industrials
MXL,28.094595,Technology
MYE,12.882353,Consumer Cyclical
MYGN,85.08695,Healthcare
MYRG,20.423832,Industrials
NAII,,Consumer Defensive
NATH,,Consumer Cyclical
NATR,20.260418,Consumer Defensive
NAVB,-0.225,Healthcare
NAVI,8.032085,Financial Services
NBHC,9.948328,Financial Services
NBIX,21.457098,Healthcare
NBN,7.860183,Financial Services
NBR,10.046025,Energy
NBTB,10.974921,Financial Services
NBY,4.04,Healthcare
NC,,Energy
NCLH,10.936416,Consumer Cyclical
NCMI,32.92308,Communication Services
NCSM,9.8795185,Energy
NDAQ,19.6875,Financial Services
NDLS,-6.565217,Consumer Cyclical
NDSN,23.05268,Industrials
NE,7.6782007,Energy
NEE,18.19837,Utilities
NEM,11.288889,Basic Materials
NEO,99.42857,Healthcare
NEOG,22.41818,Healthcare
NEON,7.9666667,Technology
NERV,-0.5198018,Healthcare
NEU,20.407436,Basic Materials
NFBK,8.597938,Financial Services
NFG,8.536978,Energy
NFLX,24.659204,Communication Services
NGS,16.355555,Energy
NGVC,19.95122,Consumer Defensive
NGVT,10.047151,Basic Materials
NHC,211.32558,Healthcare
NHI,20.950167,Real Estate
NHTC,,Consumer Cyclical
NI,15.05946,Utilities
NICK,,Financial Services
NINE,-3.857143,Energy
NJR,15.170137,Utilities
NKE,23.356962,Consumer Cyclical
NKSH,9.749091,Financial Services
NKTR,-2.056338,Healthcare
NL,9.658823,Industrials
NLY,6.8644686,Real Estate
NMIH,6.8123617,Financial Services
NMRK,7.3615384,Real Estate
NNBR,-71.2,Industrials
NNI,16.379131,Financial Services
NNN,19.867647,Real Estate
NNVC,-1.0810812,Healthcare
NOC,17.611837,Industrials
NODK,,Financial Services
NOG,6.6978655,Energy
NOV,10.15934,Energy
NOVT,38.357845,Technology
NOW,42.74538,Technology
NPK,94.24138,Industrials
NPO,17.745863,Industrials
NR,16.52381,Energy
NRC,29.525864,Healthcare
NRG,11.145705,Utilities
NRIM,9.104762,Financial Services
NSA,32.74766,Real Estate
NSC,16.569786,Industrials
NSIT,14.915851,Technology
NSP,25.796993,Industrials
NSSC,26.601309,Industrials
NSTG,-0.06343374,Healthcare
NTAP,15.232489,Technology
NTCT,9.0422535,Technology
NTGR,26.872726,Technology
NTIC,17.7,Basic Materials
NTIP,,Industrials
NTLA,-3.8979964,Healthcare
NTNX,45.984848,Technology
NTRA,-78.050415,Healthcare
NTRS,11.604225,Financial Services
NTWK,6.631579,Technology
NUE,13.985891,Basic Materials
NURO,10.924999,Healthcare
NUS,7.587097,Consumer Defensive
NVAX,-108.25,Healthcare
NVDA,27.862625,Technology
NVEC,28.763252,Technology
NVEE,16.357895,Industrials
NVFY,,Consumer Cyclical
NVR,14.606602,Consumer Cyclical
NVRO,-4.7657657,Healthcare
NVT,20.244383,Industrials
NWBI,10.816327,Financial Services
NWE,13.706521,Utilities
NWFL,,Financial Services
NWL,10.447369,Consumer Defensive
NWLI,,Financial Services
NWN,13.576513,Utilities
NWPX,11.344086,Industrials
NWS,,Communication Services
NWSA,26.741573,Communication Services
NX,12.441948,Industrials
NXRT,-48.914288,Real Estate
NXST,9.289611,Communication Services
NYCB,9.464286,Financial Services
NYMT,7.527472,Real Estate
NYT,23.010695,Communication Services
O,32.846626,Real Estate
OC,10.666455,Industrials
OCC,,Technology
OCFC,7.647669,Financial Services
OCN,3.3012729,Financial Services
OCUL,-5.3863635,Healthcare
OCX,-1.2575758,Healthcare
ODC,,Basic Materials
ODFL,25.167591,Industrials
ODP,7.421283,Consumer Cyclical
OESX,-3.5833335,Industrials
OFED,,Financial Services
OFG,9.072865,Financial Services
OFIX,inf,Healthcare
OFLX,,Industrials
OGE,15.131005,Utilities
OGEN,-0.09583333,Healthcare
OGS,15.546987,Utilities
OHI,20.828766,Real Estate
OI,5.520295,Consumer Cyclical
OII,12.057895,Energy
OIS,8.866667,Energy
OKE,14.517432,Energy
OKTA,33.81091,Technology
OLED,27.71579,Technology
OLLI,20.661016,Consumer Defensive
OLN,8.876061,Basic Materials
OLP,45.82,Real Estate
OMC,10.858479,Communication Services
OMCL,18.748253,Healthcare
OMER,-1.7597766,Healthcare
OMEX,-3.9462366,Industrials
OMF,6.7851562,Financial Services
OMI,12.558375,Healthcare
ON,14.436214,Technology
ONB,8.029127,Financial Services
ONTX,-1.1573255,Healthcare
ONVO,-0.78102195,Healthcare
OOMA,11.387096,Communication Services
OPGN,-1.3896552,Healthcare
OPI,-1.1160221,Real Estate
OPK,-4.692308,Healthcare
OPOF,,Financial Services
OPRX,17.288136,Healthcare
OPTN,-9.122222,Healthcare
OPTT,-0.086547084,Industrials
OPY,15.644531,Financial Services
ORA,26.26749,Utilities
ORC,36.217392,Real Estate
ORCL,18.258427,Technology
ORGO,39.166664,Healthcare
ORI,10.156463,Financial Services
ORLY,21.595482,Consumer Cyclical
ORN,12.927273,Industrials
ORRF,6.4740734,Financial Services
OSBC,7.326203,Financial Services
OSG,20.266666,Energy
OSIS,15.142857,Technology
OSK,9.595726,Industrials
OSPN,9.747747,Technology
OSUR,-22.041668,Healthcare
OTTR,20.421053,Utilities
OUT,20.868422,Real Estate
OVBC,,Financial Services
OVLY,,Financial Services
OXM,10.545988,Consumer Cyclical
OXY,14.072341,Energy
OZK,7.0204406,Financial Services
PACB,-2.012195,Healthcare
PAG,10.523745,Consumer Cyclical
PAHC,13.577236,Healthcare
PANL,6.545454,Industrials
PANW,47.29919,Technology
PAR,352.33334,Technology
PARR,8.213333,Energy
PATK,10.861746,Consumer Cyclical
PAYC,21.361362,Technology
PAYX,23.85743,Industrials
PB,10.629503,Financial Services
PBF,9.232236,Energy
PBH,15.49892,Healthcare
PBHC,,Financial Services
PBI,32.769234,Industrials
PBPB,35.13793,Consumer Cyclical
PBYI,29.82353,Healthcare
PCAR,12.324042,Industrials
PCH,48.20482,Real Estate
PCRX,7.3735957,Healthcare
PCTY,23.227547,Technology
PCYO,105.99999,Utilities
PD,24.048193,Technology
PDCO,10.353658,Healthcare
PDEX,13.405797,Healthcare
PDFS,27.099098,Technology
PDLB,53.6,Financial Services
PDM,-28.708334,Real Estate
PEB,-31.586956,Real Estate
PEBK,,Financial Services
PEBO,8.393064,Financial Services
PED,23.2525,Energy
PEG,17.09901,Utilities
PEGA,18.510902,Technology
