Ticker,2023_PE
HDSN,7.936
HE,4.4570136
HEAR,11.102363
HEES,8.4719305
HEI,49.617226
HELE,9.009718
HES,14.677541
HFBL,
HFWA,9.589189
HGV,8.639004
HHS,7.019802
HI,11.52657
HIBB,9.476922
HIFS,
HIG,8.454625
HII,14.636891
HIW,63.902443
HL,29.5625
HLF,3.4055116
HLI,22.485008
HLIT,11.548387
HLNE,24.99329
HLT,23.797346
HLX,13.097561
HMN,9.649215
HMNF,
HMST,13.172043
HNI,12.673717
HNRG,19.653847
HOFT,9.090909
HOG,7.19456
HOLX,17.259682
HOMB,11.665025
HON,17.714153
HONE,12.20482
HOPE,7.6488557
HOV,205.31944
HP,10.084616
HPE,8.333333
HPP,-4.7540984
HPQ,7.7382917
HQY,21.738293
HR,-34.707317
HRB,10.17888
HRI,9.041087
HRL,21.166668
HROW,17.271187
HRTG,5.7683616
HRTX,-8.285714
HSIC,12.305506
HSII,8.987804
HSON,8.418367
HST,15.341464
HSTM,42.95
HSY,19.607683
HTBI,9.049296
HTBK,9.566265
HTH,17.733334
HTLD,18.754717
HTLF,8.736514
HUBB,21.040318
HUBG,14.313168
HUBS,71.922714
HUM,15.0668335
HUN,14.728395
HURC,
HURN,13.833828
HUSA,
HVT,8.825214
HWBK,
HWC,9.005952
HWKN,20.702185
HXL,21.989725
HY,6.55879
HZO,6.949296
IAC,-70.98508
IART,8.080333
IBCP,8.467576
IBIO,-0.7125
IBKR,17.233534
IBM,15.965418
IBOC,
IBP,18.25949
IBTX,9.475827
ICAD,-7.9444437
ICCC,-44.636364
ICD,-2.0777779
ICE,19.246635
ICFI,18.861437
ICHR,18.121494
ICUI,14.442477
IDA,16.426344
IDCC,21.651318
IDN,35.666664
IDT,23.693335
IDXG,-9.466666
IDXX,38.830578
IESC,
IEX,24.226374
IFF,20.29976
III,7.4888887
IIIN,9.610778
IIIV,12.342391
IIPR,17.796902
ILMN,50.43033
ILPT,-2.4444444
IMKTA,15.265958
IMMR,11.359375
IMXI,7.750958
INBK,7.840909
INCY,9.839319
INDB,10.007969
INFN,20.956522
INFU,18.775
INGN,-3.4693878
INGR,11.157741
INN,-33.38889
INO,-3.377581
INOD,-116.8
INPX,-0.06756411
INSE,8.018868
INSG,-4.2421055
INSM,-6.4712043
INSP,389.7742
INSW,5.517964
INTC,15.388888
INTG,
INTT,9.08871
INTU,33.18939
INUV,Infinity
INVA,15.418366
INVE,-63.0
INVH,44.41559
IONS,-13.015772
IOR,
IOSP,16.23816
IOVA,-16.591549
IP,12.478571
IPAR,20.169844
IPG,10.112957
IPGP,18.13823
IPI,-42.808514
IPWR,-6.7913046
IQV,18.46773
IR,26.361582
IRBT,-6.0281696
IRDM,31.418367
IRIX,-9.827586
IRM,36.224297
IRMD,23.748537
IROQ,
IRT,52.566666
IRTC,-64.08187
IRWD,9.567902
ISDR,10.717592
ISRG,50.424488
ISSC,14.086956
ISTR,8.732985
IT,31.884853
ITCI,66.49074
ITGR,18.512436
ITI,21.333334
ITIC,
ITRI,21.12844
ITT,19.807043
ITW,22.293152
IVAC,-12.441176
IVR,2.2207794
IVZ,7.6594596
IZEA,18.533333
JACK,7.9706707
JAGX,-0.41288462
JAKK,4.428571
JAZZ,5.2738094
JBGS,-8.934525
JBHT,19.193624
JBL,11.177143
JBLU,-71.0
JBSS,20.945377
JBT,15.684859
JCI,15.832116
JCTCF,
JEF,10.476886
JELD,10.0
JHG,10.69178
JILL,6.8650136
JJSF,23.308998
JKHY,28.542107
JLL,11.771986
JNJ,13.144546
JNPR,15.475555
JOB,3.143
JOE,520.0
JOUT,11.717142
JPM,11.648847
JRVR,4.582474
JVA,4.075
JWN,9.457711
JYNT,30.615385
K,15.186352
KAI,24.958067
KALA,-0.5930435
KALU,12.017263
KALV,-4.748954
KAMN,45.99
KAR,17.18
KBH,7.7556887
KBR,16.651281
KDP,16.280193
KE,9.780374
KELYA,9.176001
KEQU,16.527777
KEX,16.73773
KEY,8.88957
KEYS,20.127892
KFFB,
KFRC,16.69189
KFY,13.030044
KHC,12.028037
KIDS,-28.76699
KIM,24.839998
KINS,-10.714286
KIRK,-1.6186441
KKR,15.358086
KLAC,24.253695
KLIC,16.647482
KLXE,7.0531917
KMB,18.107428
KMI,14.624001
KMPR,10.878732
KMT,14.260607
KMX,18.271505
KN,12.176924
KNSA,34.03636
KNSL,20.780893
KNX,16.629496
KO,20.59
KOD,-0.722973
KODK,
KOP,9.749049
KOPN,78.600006
KOS,5.349057
KPTI,-1.019802
KR,12.171429
KRC,21.528662
KREF,7.4094486
KRG,90.833336
KRNY,11.020408
KRO,15.472973
KRYS,36.28436
KSS,9.068182
KTCC,
KTOS,33.622643
KURA,-7.97561
KVHI,32.0
KW,-7.535088
KWR,18.287254
KZR,-0.6596
L,25.913794
LAD,6.8547564
LADR,8.0074625
LAKE,8.401014
LAMR,20.396128
LANC,27.573698
LAND,-43.72414
LARK,
LASR,-49.52174
LAUR,9.477124
LAZ,9.188544
LBAI,7.6187496
LBC,38.125
LBRDA,5.8700237
LBRDK,6.5262465
LBRT,6.7484665
LBTYA,-9.135057
LBTYK,-3.3683128
LC,10.162162
LCII,14.441668
LCNB,9.096775
LCUT,9.934783
LDOS,16.210405
LE,38.0
LEA,7.0594506
LECO,20.927551
LEE,6.5851064
LEG,13.689393
LEGH,10.554405
LEN,9.279069
LEU,15.387097
LEVI,14.5342455
LFUS,19.22
LFVN,8.714286
LGIH,7.614733
LGL,24.782608
LGND,12.480357
LH,12.625078
LIFE,-1.6526316
LII,20.614769
LILA,9.4375
LILAK,25.133331
LIN,25.726955
LINC,15.67647
LIND,-61.166668
LIQT,-4.5932207
LITE,18.386553
LIVE,3.4053335
LIVN,16.79217
LKFN,16.601696
LKQ,9.892201
LL,-1.0463576
LLY,42.941174
LMAT,35.217392
LMFA,-0.40835
LMNR,47.09524
LMT,16.628399
LNC,3.5740497
LNG,16.253347
LNN,20.815413
LNT,15.229358
LNTH,9.976012
LOAN,10.306123
LOB,11.460993
LOCO,12.17143
LODE,-1.632353
LOOP,-20.285713
LOPE,15.242674
LOVE,11.09
LOW,16.95093
LPCN,-8.105263
LPG,8.963123
LPLA,13.801538
LPSN,-0.65051943
LPTH,-15.777777
LPX,14.464428
LQDA,-37.794117
LQDT,13.919355
LRCX,24.755327
LRN,13.622449
LSBK,
LSCC,38.324024
LSTR,21.965996
LSXMA,9.079245
LSXMK,15.522581
LTBR,
LTC,17.606382
LTRPA,-3.9512196
LTRX,7.8333335
LULU,22.765152
LUNA,6.645161
LUV,12.905473
LVS,14.355988
LW,13.334399
LWAY,16.762295
LXP,Infinity
LXRX,-2.3333333
LXU,26.57143
LYB,10.21144
LYFT,18.61905
LYTS,13.773586
LYV,40.04955
LZB,11.057239
M,6.9810605
MA,26.921242
MAA,30.51643
MAC,-137.6
MACK,-8.280899
MAN,11.519083
MANH,46.619907
MAR,21.986034
MARA,43.405403
MARK,-1.2488183
MAS,15.010964
MASI,34.375957
MAT,11.896104
MATW,9.955719
MATX,12.5325575
MAYS,
MBCN,12.482557
MBI,-9.530303
MBIN,7.087874
MBIO,-0.04920635
MBOT,-1.4414062
MBUU,7.7494307
MBWM,8.218679
MC,19.553785
MCB,5.4013605
MCBC,11.0236225
MCD,20.225185
MCFT,8.682404
MCHP,29.292994
MCHX,66.200005
MCK,17.323767
MCO,29.79324
MCRB,-1.23825
MCRI,14.637148
MCS,23.709091
MCY,11.119149
MD,6.875969
MDB,104.03989
MDC,11.226381
MDGL,-13.88836
