Ticker,2023_PE,Gsector,Avg_PE_Gsector
SAVE,-2.5214286,Industrials,
SCS,11.24299,Industrials,
SGRP,14.916667,Industrials,
SITE,32.348454,Industrials,
SKYW,9.291348,Industrials,
SNA,13.258783,Industrials,
SNDR,12.236686,Industrials,
SP,12.992367,Industrials,
SPR,16.243654,Industrials,
SPXC,21.790697,Industrials,
SRCL,15.975,Industrials,
STRL,17.91887,Industrials,
SWK,15.868055,Industrials,
SXI,20.55648,Industrials,
TBI,17.965517,Industrials,
TDG,33.38764,Industrials,
TEX,7.7524204,Industrials,
TG,5.747748,Industrials,
TGEN,-5.275333,Industrials,
TGI,18.054054,Industrials,
THR,16.458763,Industrials,
TILE,11.496241,Industrials,
TISI,-12.275863,Industrials,
TITN,6.47093,Industrials,
TKR,12.9869,Industrials,
TNC,17.02924,Industrials,
TNET,14.652555,Industrials,
TPC,11.086666,Industrials,
TPIC,-79.5,Industrials,
TRC,152.54546,Industrials,
TREX,35.0,Industrials,
TRN,13.075377,Industrials,
TRNS,53.15347,Industrials,
TRU,16.258352,Industrials,
TTC,18.478903,Industrials,
TTEK,28.343523,Industrials,
TUSK,-17.105263,Industrials,
TWI,6.1222224,Industrials,
TWIN,14.105264,Industrials,
TXT,12.330903,Industrials,
UAL,4.33165,Industrials,
UHAL,14.051111,Industrials,
ULBI,16.956522,Industrials,
ULH,8.760784,Industrials,
UNF,19.842628,Industrials,
UNP,18.659323,Industrials,
UPS,15.01833,Industrials,
URI,13.998114,Industrials,
VMI,12.595326,Industrials,
VRRM,17.338236,Industrials,
VRSK,29.775957,Industrials,
VSEC,15.900204,Industrials,
VVI,17.865286,Industrials,
WAB,20.009937,Industrials,
WCC,9.246367,Industrials,
WERN,12.214286,Industrials,
WHLM,-6.61194,Industrials,
WIRE,13.727763,Industrials,
WLDN,14.095,Industrials,
WLFC,38.888,Industrials,
WM,25.840994,Industrials,
WMS,23.25926,Industrials,
WNC,8.024305,Industrials,
WOR,16.192635,Industrials,
WSC,14.381323,Industrials,
WSO,28.0,Industrials,
WTS,21.880928,Industrials,
WWD,26.9701,Industrials,
XPO,22.575628,Industrials,
XYL,28.290043,Industrials,
AAOI,11.321839,Technology,
AAPL,23.8892,Technology,
ACIW,19.941519,Technology,
ACLS,12.294537,Technology,
ACMR,13.794595,Technology,
ACN,22.935213,Technology,
ADBE,22.721157,Technology,
ADI,26.50066,Technology,
ADSK,23.364437,Technology,
ADTN,11.526317,Technology,
AEHR,22.603773,Technology,
AGYS,65.39371,Technology,
AIRG,16.375,Technology,
AKAM,13.769441,Technology,
AKTS,-1.7267648,Technology,
ALOT,49.34286,Technology,
ALRM,29.424778,Technology,
ALTR,56.65493,Technology,
AMAT,20.779287,Technology,
AMD,28.640144,Technology,
AMKR,13.88412,Technology,
AMSWA,26.605263,Technology,
ANET,29.832556,Technology,
ANSS,30.334267,Technology,
AOSL,27.000002,Technology,
APH,31.615183,Technology,
APPF,43.611538,Technology,
APPN,-288.0,Technology,
APPS,4.2444444,Technology,
ARW,7.989362,Technology,
ASGN,16.048252,Technology,
ASUR,10.263888,Technology,
ASYS,24.1,Technology,
ATEN,15.011495,Technology,
AVGO,22.811754,Technology,
AVNW,8.040866,Technology,
AVT,8.227272,Technology,
AWRE,-15.076924,Technology,
AXTI,16.666666,Technology,
AYX,28.222221,Technology,
AZPN,27.042582,Technology,
BAND,11.446541,Technology,
BCOV,-178.0,Technology,
BDC,11.132876,Technology,
BELFA,12.280703,Technology,
BELFB,10.504472,Technology,
BHE,12.381146,Technology,
BKTI,4.158757,Technology,
BL,26.999998,Technology,
BLKB,16.065979,Technology,
BMI,39.765217,Technology,
BOX,14.141304,Technology,
BR,22.647541,Technology,
CACI,17.442759,Technology,
CALX,21.834646,Technology,
CAMP,3.131313,Technology,
CASA,-0.175,Technology,
CDNS,39.88857,Technology,
CDW,20.976583,Technology,
CETX,2.0727272,Technology,
CEVA,40.54,Technology,
CGNX,34.907562,Technology,
CIEN,14.676189,Technology,
CLFD,301.2,Technology,
CLRO,-1.3195714,Technology,
CMTL,2.80597,Technology,
CNDT,-18.529411,Technology,
CNXN,16.096104,Technology,
COHR,18.270903,Technology,
COHU,17.52601,Technology,
COMM,2.483333,Technology,
CRM,24.449091,Technology,
CRUS,14.401626,Technology,
CSCO,12.528,Technology,
CSGS,10.909931,Technology,
CTS,17.528736,Technology,
CTSH,13.162325,Technology,
CVLT,31.92212,Technology,
DAIO,9.499999,Technology,
DAKT,11.8125,Technology,
DBD,6.750533,Technology,
DBX,10.672811,Technology,
DDD,inf,Technology,
DELL,14.560747,Technology,
DGII,13.506608,Technology,
DHX,10.173912,Technology,
DIOD,18.577608,Technology,
DMRC,-19.757008,Technology,
DOCU,16.125357,Technology,
DOMO,-50.2,Technology,
DXC,5.584527,Technology,
DZSI,1.4628358,Technology,
EB,-264.00003,Technology,
EEFT,10.673596,Technology,
EGAN,19.40625,Technology,
EGHT,4.9111114,Technology,
EMKR,-13.55,Technology,
ENPH,21.242188,Technology,
ENTG,29.537777,Technology,
ENV,19.704762,Technology,
EPAM,19.720032,Technology,
ESE,21.268343,Technology,
ESTC,73.53957,Technology,
EVBG,18.582888,Technology,
EVTC,11.76489,Technology,
EXLS,15.760869,Technology,
EXTR,13.493976,Technology,
FARO,18.028847,Technology,
FFIV,11.9185295,Technology,
FI,15.10089,Technology,
FICO,38.52243,Technology,
FIS,12.79096,Technology,
FIVN,21.889732,Technology,
FLT,13.448338,Technology,
FN,18.669903,Technology,
FORM,27.695652,Technology,
FSLR,8.269231,Technology,
FSLY,74.41176,Technology,
FTNT,32.56701,Technology,
FTV,18.050358,Technology,
G,9.343465,Technology,
GDDY,19.363924,Technology,
GEN,9.072072,Technology,
GLW,15.311927,Technology,
GPRO,11.533333,Technology,
GRMN,23.95854,Technology,
GSIT,-7.1454544,Technology,
GVP,-1.3485714,Technology,
GWRE,64.18604,Technology,
HCKT,11.9175825,Technology,
HEAR,11.102363,Technology,
HLIT,11.548387,Technology,
HPE,8.333333,Technology,
HPQ,7.7382917,Technology,
HUBS,71.922714,Technology,
IBM,15.965418,Technology,
ICHR,18.121494,Technology,
IDCC,21.651318,Technology,
IDN,35.666664,Technology,
III,7.4888887,Technology,
IIIV,12.342391,Technology,
IMMR,11.359375,Technology,
IMXI,7.750958,Technology,
INFN,20.956522,Technology,
INOD,-116.8,Technology,
INPX,-0.06756411,Technology,
INSG,-4.2421055,Technology,
INTC,15.388888,Technology,
INTT,9.08871,Technology,
INTU,33.18939,Technology,
INVE,-63.0,Technology,
IPGP,18.13823,Technology,
ISDR,10.717592,Technology,
IT,31.884853,Technology,
ITI,21.333334,Technology,
ITRI,21.12844,Technology,
JBL,11.177143,Technology,
JKHY,28.542107,Technology,
JNPR,15.475555,Technology,
KEYS,20.127892,Technology,
KLAC,24.253695,Technology,
KLIC,16.647482,Technology,
KN,12.176924,Technology,
KOPN,78.600006,Technology,
KVHI,32.0,Technology,
LASR,-49.52174,Technology,
LDOS,16.210405,Technology,
LFUS,19.22,Technology,
LGL,24.782608,Technology,
LITE,18.386553,Technology,
LPSN,-0.65051943,Technology,
LPTH,-15.777777,Technology,
LRCX,24.755327,Technology,
LSCC,38.324024,Technology,
LTRX,7.8333335,Technology,
LUNA,6.645161,Technology,
LYFT,18.61905,Technology,
LYTS,13.773586,Technology,
MANH,46.619907,Technology,
MARK,-1.2488183,Technology,
MCHP,29.292994,Technology,
MDB,104.03989,Technology,
MEI,64.15789,Technology,
MIND,5.083333,Technology,
MITK,10.887932,Technology,
MKSI,17.193642,Technology,
MLAB,286.7027,Technology,
MODN,20.880281,Technology,
MPWR,41.316666,Technology,
MRAM,14.54902,Technology,
MRIN,-56.6,Technology,
MRVL,27.4625,Technology,
MSFT,29.22898,Technology,
MSI,24.487364,Technology,
MSN,0.1393366,Technology,
MSTR,475.45984,Technology,
MTSI,31.17737,Technology,
MU,14.981432,Technology,
MVIS,-3.152174,Technology,
MXL,28.094595,Technology,
NEON,7.9666667,Technology,
NOVT,38.357845,Technology,
NOW,42.74538,Technology,
NSIT,14.915851,Technology,
NTAP,15.232489,Technology,
NTCT,9.0422535,Technology,
NTGR,26.872726,Technology,
NTNX,45.984848,Technology,
NTWK,6.631579,Technology,
NVDA,27.862625,Technology,
NVEC,28.763252,Technology,
OKTA,33.81091,Technology,
OLED,27.71579,Technology,
ON,14.436214,Technology,
ORCL,18.258427,Technology,
OSIS,15.142857,Technology,
OSPN,9.747747,Technology,
PANW,47.29919,Technology,
PAR,352.33334,Technology,
PAYC,21.361362,Technology,
PCTY,23.227547,Technology,
PD,24.048193,Technology,
PDFS,27.099098,Technology,
PEGA,18.510902,Technology,
PI,68.69828,Technology,
PLAB,11.420833,Technology,
PLUS,14.003643,Technology,
PLXS,16.504902,Technology,
POWI,32.231884,Technology,
PRFT,10.409692,Technology,
PRGS,9.944111,Technology,
PRO,71.19565,Technology,
PSN,24.457945,Technology,
PSTG,27.391304,Technology,
PTC,29.13629,Technology,
PXLW,44.75,Technology,
QCOM,15.25759,Technology,
QLYS,28.857395,Technology,
QRVO,15.393939,Technology,
QTWO,29.033897,Technology,
QUIK,26.655172,Technology,
RAMP,19.820988,Technology,
RBCN,-1.825,Technology,
REFR,-25.833334,Technology,
RELL,21.06,Technology,
RMBS,21.75397,Technology,
RNG,7.31358,Technology,
ROG,25.50107,Technology,
ROP,25.766247,Technology,
RPD,18.512396,Technology,
RUN,-11.307692,Technology,
SABR,8.96875,Technology,
SAIC,14.725401,Technology,
SANM,9.435459,Technology,
SATS,-10.45098,Technology,
SCSC,10.30198,Technology,
SCWX,60.9,Technology,
SEAC,-50.0,Technology,
SEDG,14.064749,Technology,
SGH,9.0,Technology,
SLAB,43.081562,Technology,
SMAR,26.640846,Technology,
SMRT,58.0,Technology,
SMSI,1.9249998,Technology,
SMTC,24.428572,Technology,
SNCR,-2.3992393,Technology,
SNPS,34.16549,Technology,
SNX,8.927273,Technology,
SONO,40.238094,Technology,
SPLK,20.753967,Technology,
SPSC,45.63517,Technology,
SPWR,-17.166666,Technology,
SQ,17.136148,Technology,
SSNC,10.992895,Technology,
SSTI,-1336.0,Technology,
ST,9.165072,Technology,
STX,15.151676,Technology,
SWKS,13.0625,Technology,
SYNA,19.902655,Technology,
TACT,38.214283,Technology,
TDC,13.74074,Technology,
TDY,18.217766,Technology,
TEL,17.045782,Technology,
TENB,33.81203,Technology,
TER,24.48842,Technology,
TRMB,19.825083,Technology,
TTD,46.80791,Technology,
TTEC,3.851852,Technology,
TTMI,8.680233,Technology,
TXN,27.958796,Technology,
TYL,44.20977,Technology,
UBER,30.260271,Technology,
UCTT,13.407052,Technology,
UEIC,20.527271,Technology,
UIS,9.20339,Technology,
UPLD,3.0,Technology,
VECO,16.828571,Technology,
VERI,-46.714287,Technology,
VHC,2.874317,Technology,
VIAV,14.107143,Technology,
VICR,32.059406,Technology,
VOXX,-7.283951,Technology,
VPG,15.566038,Technology,
VRNS,190.21739,Technology,
VRNT,9.767742,Technology,
VRSN,19.369143,Technology,
VSAT,-27.431034,Technology,
VSH,11.806122,Technology,
VUZI,-2.2542374,Technology,
WATT,-0.46179402,Technology,
WDAY,31.136131,Technology,
WDC,9.234681,Technology,
WEX,11.297325,Technology,
WK,74.33963,Technology,
WSTL,4.9,Technology,
WYY,194.00002,Technology,
XELA,-1.594203,Technology,
XPER,25.023811,Technology,
XRX,5.880531,Technology,
YEXT,12.477272,Technology,
ZBRA,22.261854,Technology,
ZM,12.269076,Technology,
ZS,52.725613,Technology,
ZUO,18.961538,Technology,
USIO,8.076666,Technology,
VISL,-1.5083332,Technology,
AAP,16.400002,Consumer Cyclical,14.242674374152823
ABG,6.740622,Consumer Cyclical,14.242674374152823
ADNT,7.5620255,Consumer Cyclical,14.242674374152823
AEO,12.569948,Consumer Cyclical,14.242674374152823
AGS,18.040815,Consumer Cyclical,14.242674374152823
AIN,16.93206,Consumer Cyclical,14.242674374152823
ALSN,8.463752,Consumer Cyclical,14.242674374152823
ALV,9.990826,Consumer Cyclical,14.242674374152823
AMWD,10.118681,Consumer Cyclical,14.242674374152823
AMZN,33.081287,Consumer Cyclical,14.242674374152823
AN,8.04945,Consumer Cyclical,14.242674374152823
ANF,15.021013,Consumer Cyclical,14.242674374152823
APTV,9.916202,Consumer Cyclical,14.242674374152823
AVY,20.614801,Consumer Cyclical,14.242674374152823
AXL,13.849057,Consumer Cyclical,14.242674374152823
AZO,17.706175,Consumer Cyclical,14.242674374152823
BBW,7.854167,Consumer Cyclical,14.242674374152823
BBY,10.958334,Consumer Cyclical,14.242674374152823
BC,9.42056,Consumer Cyclical,14.242674374152823
BERY,6.824096,Consumer Cyclical,14.242674374152823
BFAM,26.255695,Consumer Cyclical,14.242674374152823
BGFV,-23.599998,Consumer Cyclical,14.242674374152823
BH,-26.45772,Consumer Cyclical,14.242674374152823
BJRI,21.872482,Consumer Cyclical,14.242674374152823
BKE,9.119513,Consumer Cyclical,14.242674374152823
BKNG,16.836706,Consumer Cyclical,14.242674374152823
BLBD,13.234941,Consumer Cyclical,14.242674374152823
BLMN,9.243728,Consumer Cyclical,14.242674374152823
BNED,-0.5497297,Consumer Cyclical,14.242674374152823
BOOT,20.593811,Consumer Cyclical,14.242674374152823
BSET,10.511277,Consumer Cyclical,14.242674374152823
BURL,19.579979,Consumer Cyclical,14.242674374152823
BWA,7.533334,Consumer Cyclical,14.242674374152823
BYD,8.144596,Consumer Cyclical,14.242674374152823
BZH,5.181146,Consumer Cyclical,14.242674374152823
CAKE,10.06414,Consumer Cyclical,14.242674374152823
CAL,7.366,Consumer Cyclical,14.242674374152823
CARG,14.490322,Consumer Cyclical,14.242674374152823
CARS,24.573528,Consumer Cyclical,14.242674374152823
CASY,22.90896,Consumer Cyclical,14.242674374152823
CATO,3.7076926,Consumer Cyclical,14.242674374152823
CBRL,11.5,Consumer Cyclical,14.242674374152823
CCK,12.1226,Consumer Cyclical,14.242674374152823
CCL,10.363637,Consumer Cyclical,14.242674374152823
CCS,6.8027444,Consumer Cyclical,14.242674374152823
CHDN,16.796875,Consumer Cyclical,14.242674374152823
CHH,17.13913,Consumer Cyclical,14.242674374152823
CHUY,13.896227,Consumer Cyclical,14.242674374152823
CLAR,22.607143,Consumer Cyclical,14.242674374152823
CMG,47.37742,Consumer Cyclical,14.242674374152823
CNNE,-35.363636,Consumer Cyclical,14.242674374152823
CNTY,-13.5,Consumer Cyclical,14.242674374152823
COLM,18.221968,Consumer Cyclical,14.242674374152823
CONN,18.578947,Consumer Cyclical,14.242674374152823
CPRI,8.212962,Consumer Cyclical,14.242674374152823
CPS,-10.641379,Consumer Cyclical,14.242674374152823
CRI,10.622671,Consumer Cyclical,14.242674374152823
CRMT,14.906251,Consumer Cyclical,14.242674374152823
CROX,9.219422,Consumer Cyclical,14.242674374152823
CRWS,6.6842103,Consumer Cyclical,14.242674374152823
CSV,9.953307,Consumer Cyclical,14.242674374152823
CTHR,-5.5533338,Consumer Cyclical,14.242674374152823
CTRN,178.66667,Consumer Cyclical,14.242674374152823
CULP,-22.8,Consumer Cyclical,14.242674374152823
CVCO,16.223162,Consumer Cyclical,14.242674374152823
CVGI,5.181035,Consumer Cyclical,14.242674374152823
CVNA,-34.26446,Consumer Cyclical,14.242674374152823
CWH,9.516432,Consumer Cyclical,14.242674374152823
CZR,15.242554,Consumer Cyclical,14.242674374152823
DAN,8.177632,Consumer Cyclical,14.242674374152823
DBI,8.522936,Consumer Cyclical,14.242674374152823
DDS,14.110502,Consumer Cyclical,14.242674374152823
DECK,26.967709,Consumer Cyclical,14.242674374152823
DENN,10.837838,Consumer Cyclical,14.242674374152823
DHI,9.234608,Consumer Cyclical,14.242674374152823
DIN,6.447368,Consumer Cyclical,14.242674374152823
DKS,14.002788,Consumer Cyclical,14.242674374152823
DLA,-3.219178,Consumer Cyclical,14.242674374152823
DLTH,-35.083336,Consumer Cyclical,14.242674374152823
DORM,14.242671,Consumer Cyclical,14.242674374152823
DPZ,29.518684,Consumer Cyclical,14.242674374152823
DRI,15.946986,Consumer Cyclical,14.242674374152823
DSS,-2.1621249,Consumer Cyclical,14.242674374152823
DXLG,10.7,Consumer Cyclical,14.242674374152823
DXYN,2.1536,Consumer Cyclical,14.242674374152823
EAT,13.073171,Consumer Cyclical,14.242674374152823
EBAY,10.2669325,Consumer Cyclical,14.242674374152823
EFOI,-7.0495453,Consumer Cyclical,14.242674374152823
ESCA,6.357143,Consumer Cyclical,14.242674374152823
ETSY,22.663366,Consumer Cyclical,14.242674374152823
EVRI,8.009804,Consumer Cyclical,14.242674374152823
EXPE,8.747889,Consumer Cyclical,14.242674374152823
EXPR,-0.12575758,Consumer Cyclical,14.242674374152823
EYE,22.050632,Consumer Cyclical,14.242674374152823
F,6.2953367,Consumer Cyclical,14.242674374152823
FIVE,20.353268,Consumer Cyclical,14.242674374152823
FL,9.520548,Consumer Cyclical,14.242674374152823
FLL,16.451612,Consumer Cyclical,14.242674374152823
FLWS,23.25641,Consumer Cyclical,14.242674374152823
FLXS,10.806558,Consumer Cyclical,14.242674374152823
FND,41.322098,Consumer Cyclical,14.242674374152823
FNKO,16.026316,Consumer Cyclical,14.242674374152823
FORD,7.68,Consumer Cyclical,14.242674374152823
FOSL,-0.6822807,Consumer Cyclical,14.242674374152823
FOXF,10.056848,Consumer Cyclical,14.242674374152823
FTDR,11.803846,Consumer Cyclical,14.242674374152823
GCO,11.717592,Consumer Cyclical,14.242674374152823
GDEN,19.78395,Consumer Cyclical,14.242674374152823
GEF,11.761996,Consumer Cyclical,14.242674374152823
GES,8.36875,Consumer Cyclical,14.242674374152823
GIII,7.9295774,Consumer Cyclical,14.242674374152823
GM,4.6097307,Consumer Cyclical,14.242674374152823
GME,184.83334,Consumer Cyclical,14.242674374152823
GNTX,14.115226,Consumer Cyclical,14.242674374152823
GOLF,16.986073,Consumer Cyclical,14.242674374152823
GPC,14.637803,Consumer Cyclical,14.242674374152823
GPI,7.417255,Consumer Cyclical,14.242674374152823
GPK,8.975695,Consumer Cyclical,14.242674374152823
GPS,12.987342,Consumer Cyclical,14.242674374152823
GRBK,7.3049936,Consumer Cyclical,14.242674374152823
GT,6.361702,Consumer Cyclical,14.242674374152823
GTIM,133.5,Consumer Cyclical,14.242674374152823
GTX,6.9781027,Consumer Cyclical,14.242674374152823
H,33.662895,Consumer Cyclical,14.242674374152823
HAS,14.630072,Consumer Cyclical,14.242674374152823
HBB,12.7125,Consumer Cyclical,14.242674374152823
HBI,7.125,Consumer Cyclical,14.242674374152823
HD,20.292654,Consumer Cyclical,14.242674374152823
HGV,8.639004,Consumer Cyclical,14.242674374152823
HIBB,9.476922,Consumer Cyclical,14.242674374152823
HLT,23.797346,Consumer Cyclical,14.242674374152823
HOFT,9.090909,Consumer Cyclical,14.242674374152823
HOG,7.19456,Consumer Cyclical,14.242674374152823
HOV,205.31944,Consumer Cyclical,14.242674374152823
HRB,10.17888,Consumer Cyclical,14.242674374152823
HVT,8.825214,Consumer Cyclical,14.242674374152823
HZO,6.949296,Consumer Cyclical,14.242674374152823
IBP,18.25949,Consumer Cyclical,14.242674374152823
INSE,8.018868,Consumer Cyclical,14.242674374152823
IP,12.478571,Consumer Cyclical,14.242674374152823
IRBT,-6.0281696,Consumer Cyclical,14.242674374152823
JACK,7.9706707,Consumer Cyclical,14.242674374152823
JAKK,4.428571,Consumer Cyclical,14.242674374152823
JILL,6.8650136,Consumer Cyclical,14.242674374152823
JOUT,11.717142,Consumer Cyclical,14.242674374152823
JWN,9.457711,Consumer Cyclical,14.242674374152823
KAR,17.18,Consumer Cyclical,14.242674374152823
KBH,7.7556887,Consumer Cyclical,14.242674374152823
KEQU,16.527777,Consumer Cyclical,14.242674374152823
KIRK,-1.6186441,Consumer Cyclical,14.242674374152823
KMX,18.271505,Consumer Cyclical,14.242674374152823
KSS,9.068182,Consumer Cyclical,14.242674374152823
LAD,6.8547564,Consumer Cyclical,14.242674374152823
LAKE,8.401014,Consumer Cyclical,14.242674374152823
LCII,14.441668,Consumer Cyclical,14.242674374152823
LCUT,9.934783,Consumer Cyclical,14.242674374152823
LE,38.0,Consumer Cyclical,14.242674374152823
LEA,7.0594506,Consumer Cyclical,14.242674374152823
LEG,13.689393,Consumer Cyclical,14.242674374152823
LEGH,10.554405,Consumer Cyclical,14.242674374152823
LEN,9.279069,Consumer Cyclical,14.242674374152823
LEVI,14.5342455,Consumer Cyclical,14.242674374152823
LGIH,7.614733,Consumer Cyclical,14.242674374152823
LIND,-61.166668,Consumer Cyclical,14.242674374152823
LIVE,3.4053335,Consumer Cyclical,14.242674374152823
LKQ,9.892201,Consumer Cyclical,14.242674374152823
LL,-1.0463576,Consumer Cyclical,14.242674374152823
LOCO,12.17143,Consumer Cyclical,14.242674374152823
LOVE,11.09,Consumer Cyclical,14.242674374152823
LOW,16.95093,Consumer Cyclical,14.242674374152823
LQDT,13.919355,Consumer Cyclical,14.242674374152823
LULU,22.765152,Consumer Cyclical,14.242674374152823
LVS,14.355988,Consumer Cyclical,14.242674374152823
LZB,11.057239,Consumer Cyclical,14.242674374152823
M,6.9810605,Consumer Cyclical,14.242674374152823
MAR,21.986034,Consumer Cyclical,14.242674374152823
MAT,11.896104,Consumer Cyclical,14.242674374152823
MBUU,7.7494307,Consumer Cyclical,14.242674374152823
MCD,20.225185,Consumer Cyclical,14.242674374152823
MCFT,8.682404,Consumer Cyclical,14.242674374152823
MCRI,14.637148,Consumer Cyclical,14.242674374152823
MDC,11.226381,Consumer Cyclical,14.242674374152823
MED,8.795527,Consumer Cyclical,14.242674374152823
MGM,13.599999,Consumer Cyclical,14.242674374152823
MHK,10.305631,Consumer Cyclical,14.242674374152823
MHO,6.378705,Consumer Cyclical,14.242674374152823
MNRO,16.615854,Consumer Cyclical,14.242674374152823
MOD,24.312336,Consumer Cyclical,14.242674374152823
MOV,9.398523,Consumer Cyclical,14.242674374152823
MPAA,10.142857,Consumer Cyclical,14.242674374152823
MPX,11.315789,Consumer Cyclical,14.242674374152823
MTH,7.9263515,Consumer Cyclical,14.242674374152823
MTN,19.623835,Consumer Cyclical,14.242674374152823
MUSA,15.487276,Consumer Cyclical,14.242674374152823
MYE,12.882353,Consumer Cyclical,14.242674374152823
NCLH,10.936416,Consumer Cyclical,14.242674374152823
NDLS,-6.565217,Consumer Cyclical,14.242674374152823
NKE,23.356962,Consumer Cyclical,14.242674374152823
NVR,14.606602,Consumer Cyclical,14.242674374152823
ODP,7.421283,Consumer Cyclical,14.242674374152823
OI,5.520295,Consumer Cyclical,14.242674374152823
ORLY,21.595482,Consumer Cyclical,14.242674374152823
OXM,10.545988,Consumer Cyclical,14.242674374152823
PAG,10.523745,Consumer Cyclical,14.242674374152823
PATK,10.861746,Consumer Cyclical,14.242674374152823
PBPB,35.13793,Consumer Cyclical,14.242674374152823
PENN,14.900902,Consumer Cyclical,14.242674374152823
PHM,8.308724,Consumer Cyclical,14.242674374152823
PII,9.266595,Consumer Cyclical,14.242674374152823
PKG,17.508097,Consumer Cyclical,14.242674374152823
PLCE,9.405405,Consumer Cyclical,14.242674374152823
PLNT,20.996492,Consumer Cyclical,14.242674374152823
PLOW,10.937198,Consumer Cyclical,14.242674374152823
PLYA,15.254238,Consumer Cyclical,14.242674374152823
POL,182.22,Consumer Cyclical,14.242674374152823
PRTS,-4.92,Consumer Cyclical,14.242674374152823
PVH,8.587214,Consumer Cyclical,14.242674374152823
PZZA,19.772436,Consumer Cyclical,14.242674374152823
QRTEA,1.244697,Consumer Cyclical,14.242674374152823
RAVE,-13.634666,Consumer Cyclical,14.242674374152823
RCKY,8.59,Consumer Cyclical,14.242674374152823
RCL,11.170401,Consumer Cyclical,14.242674374152823
RGS,-1.9886363,Consumer Cyclical,14.242674374152823
RH,16.49199,Consumer Cyclical,14.242674374152823
RICK,8.147673,Consumer Cyclical,14.242674374152823
RL,14.58467,Consumer Cyclical,14.242674374152823
ROL,39.433628,Consumer Cyclical,14.242674374152823
ROST,19.778625,Consumer Cyclical,14.242674374152823
RRGB,-26.034485,Consumer Cyclical,14.242674374152823
RRR,18.50871,Consumer Cyclical,14.242674374152823
RUSHA,11.118987,Consumer Cyclical,14.242674374152823
SAH,8.995335,Consumer Cyclical,14.242674374152823
SBH,5.4522614,Consumer Cyclical,14.242674374152823
SBUX,19.030107,Consumer Cyclical,14.242674374152823
SCI,17.794043,Consumer Cyclical,14.242674374152823
SCVL,10.928104,Consumer Cyclical,14.242674374152823
SEE,9.656442,Consumer Cyclical,14.242674374152823
SFIX,-3.0724635,Consumer Cyclical,14.242674374152823
SGC,14.926605,Consumer Cyclical,14.242674374152823
SHAK,110.260414,Consumer Cyclical,14.242674374152823
SHOO,13.560403,Consumer Cyclical,14.242674374152823
SIG,7.9959216,Consumer Cyclical,14.242674374152823
SIX,10.669683,Consumer Cyclical,14.242674374152823
SKX,13.7891445,Consumer Cyclical,14.242674374152823
SKY,22.655588,Consumer Cyclical,14.242674374152823
SLGN,11.694236,Consumer Cyclical,14.242674374152823
SMP,9.145299,Consumer Cyclical,14.242674374152823
SNBR,15.298851,Consumer Cyclical,14.242674374152823
SON,10.3033085,Consumer Cyclical,14.242674374152823
SPWH,14.545455,Consumer Cyclical,14.242674374152823
SRI,21.4,Consumer Cyclical,14.242674374152823
STKS,20.615385,Consumer Cyclical,14.242674374152823
STRT,15.833332,Consumer Cyclical,14.242674374152823
SUP,-26.714285,Consumer Cyclical,14.242674374152823
TAST,14.208956,Consumer Cyclical,14.242674374152823
TCS,42.100002,Consumer Cyclical,14.242674374152823
THO,12.632783,Consumer Cyclical,14.242674374152823
THRM,14.047222,Consumer Cyclical,14.242674374152823
TJX,20.81637,Consumer Cyclical,14.242674374152823
TLF,8.189655,Consumer Cyclical,14.242674374152823
TLYS,-25.291668,Consumer Cyclical,14.242674374152823
TMHC,6.847188,Consumer Cyclical,14.242674374152823
TOL,8.6878195,Consumer Cyclical,14.242674374152823
TPH,7.2826085,Consumer Cyclical,14.242674374152823
TPR,8.773625,Consumer Cyclical,14.242674374152823
TPX,15.595016,Consumer Cyclical,14.242674374152823
TRIP,13.931217,Consumer Cyclical,14.242674374152823
TRS,11.813636,Consumer Cyclical,14.242674374152823
TSCO,23.996483,Consumer Cyclical,14.242674374152823
TSLA,54.064896,Consumer Cyclical,14.242674374152823
TUP,1.2771084,Consumer Cyclical,14.242674374152823
TXRH,25.48019,Consumer Cyclical,14.242674374152823
UA,11.050848,Consumer Cyclical,14.242674374152823
UAA,11.216666,Consumer Cyclical,14.242674374152823
UFI,9.184615,Consumer Cyclical,14.242674374152823
ULTA,13.798227,Consumer Cyclical,14.242674374152823
URBN,10.015424,Consumer Cyclical,14.242674374152823
VAC,10.946469,Consumer Cyclical,14.242674374152823
VC,10.761673,Consumer Cyclical,14.242674374152823
VFC,9.368421,Consumer Cyclical,14.242674374152823
VIRC,6.028249,Consumer Cyclical,14.242674374152823
VNCE,-5.6857142,Consumer Cyclical,14.242674374152823
VRA,9.414286,Consumer Cyclical,14.242674374152823
VSTO,7.8501124,Consumer Cyclical,14.242674374152823
W,24.463415,Consumer Cyclical,14.242674374152823
WEN,17.848213,Consumer Cyclical,14.242674374152823
WEYS,20.241379,Consumer Cyclical,14.242674374152823
WGO,8.62465,Consumer Cyclical,14.242674374152823
WH,15.607219,Consumer Cyclical,14.242674374152823
WHR,6.8146553,Consumer Cyclical,14.242674374152823
WING,103.43817,Consumer Cyclical,14.242674374152823
WKHS,-0.5815385,Consumer Cyclical,14.242674374152823
WRK,14.359282,Consumer Cyclical,14.242674374152823
WSM,17.735312,Consumer Cyclical,14.242674374152823
WWW,9.675675,Consumer Cyclical,14.242674374152823
WYNN,16.543322,Consumer Cyclical,14.242674374152823
