Ticker,2023_PE,Gsector,Avg_PE_Gsector
VBIV,-1.0782353,Healthcare,
VCEL,94.48979,Healthcare,
VCYT,inf,Healthcare,
VEEV,29.592453,Healthcare,
VERU,-4.567,Healthcare,
VKTX,-48.61613,Healthcare,
VNDA,-14.484849,Healthcare,
VNRX,-2.875,Healthcare,
VREX,12.953125,Healthcare,
VRTX,23.329802,Healthcare,
VSTM,-3.624074,Healthcare,
VTVT,-84.283325,Healthcare,
VXRT,-1.8207693,Healthcare,
VYGR,-4.4508667,Healthcare,
WAT,23.850077,Healthcare,
WBA,6.046075,Healthcare,
WST,40.365597,Healthcare,
WVE,-4.5186915,Healthcare,
XBIT,58.538464,Healthcare,
XERS,-8.068182,Healthcare,
XNCR,-7.1088433,Healthcare,
XOMA,-15.588235,Healthcare,
XRAY,12.454356,Healthcare,
XTNT,inf,Healthcare,
YMAB,-54.17857,Healthcare,
ZBH,13.902073,Healthcare,
ZTS,25.005444,Healthcare,
XFOR,-2.3625531,Healthcare,
ZYXI,12.655557,Healthcare,
AA,15.792951,Basic Materials,12.55348140402062
ALB,13.532022,Basic Materials,12.55348140402062
ALTM,13.854839,Basic Materials,12.55348140402062
APD,17.07297,Basic Materials,12.55348140402062
ARCH,7.094066,Basic Materials,12.55348140402062
ASH,16.930824,Basic Materials,12.55348140402062
ASIX,6.22476,Basic Materials,12.55348140402062
AUMN,-1.2107317,Basic Materials,12.55348140402062
AVD,11.42,Basic Materials,12.55348140402062
AVTR,19.764227,Basic Materials,12.55348140402062
AXTA,14.751163,Basic Materials,12.55348140402062
BCC,11.508662,Basic Materials,12.55348140402062
BCPC,29.096436,Basic Materials,12.55348140402062
CBT,12.216074,Basic Materials,12.55348140402062
CC,7.2877984,Basic Materials,12.55348140402062
CDE,16.642857,Basic Materials,12.55348140402062
CE,11.242641,Basic Materials,12.55348140402062
CENX,18.648937,Basic Materials,12.55348140402062
CF,13.326633,Basic Materials,12.55348140402062
CLF,10.888199,Basic Materials,12.55348140402062
CLW,9.635612,Basic Materials,12.55348140402062
CMC,10.651575,Basic Materials,12.55348140402062
CMP,17.876713,Basic Materials,12.55348140402062
CMT,8.383929,Basic Materials,12.55348140402062
DD,17.64748,Basic Materials,12.55348140402062
DOW,13.441859,Basic Materials,12.55348140402062
ECL,31.470507,Basic Materials,12.55348140402062
EMN,10.6552105,Basic Materials,12.55348140402062
EXP,16.008696,Basic Materials,12.55348140402062
FCX,24.82683,Basic Materials,12.55348140402062
FF,6.825,Basic Materials,12.55348140402062
FMC,11.873016,Basic Materials,12.55348140402062
FUL,15.235294,Basic Materials,12.55348140402062
GEVO,-1.7076924,Basic Materials,12.55348140402062
GLT,4.279412,Basic Materials,12.55348140402062
