Ticker,2023_PE
CNC,9.625
CNDT,-19.235294
CNFR,-12.594286
CNK,10.391566
CNMD,12.236364
CNNE,-35.945454
CNO,7.5404625
CNOB,8.521126
CNP,16.623562
CNS,21.21854
CNSL,-2.8084414
CNTY,-13.590909
CNX,13.319445
CNXN,16.407793
CODA,15.204546
COF,8.964043
COHN,
COHR,18.973244
COHU,17.895952
COKE,21.186184
COLB,7.248077
COLD,56.69231
COLL,10.3978195
COLM,18.279177
COMM,2.6566665
CONN,19.210527
COO,22.56962
COOP,6.810225
COP,13.310559
COR,16.324915
CORR,0.09428572
CORT,18.453127
COST,41.458096
COTY,20.245615
CPB,13.996903
CPE,5.1901307
CPF,8.557447
CPHC,
CPIX,12.0
CPK,16.807148
CPRI,8.208333
CPRT,34.179012
CPRX,10.598592
CPS,-10.648275
CPSH,
CPSI,4.994565
CPSS,10.240964
CPT,56.982956
CR,24.979204
CRAI,22.377111
CRBP,-7.017578
CRC,8.099547
CRI,10.718944
CRIS,-2.8437502
CRK,11.291208
CRL,18.509253
CRM,26.609922
CRMD,-58.999996
CRMT,14.953125
CRNX,-12.395481
CROX,9.385841
CRS,18.029287
CRUS,14.603251
CRVL,
CRVS,-2.025974
CRWS,6.7105265
CSCO,13.494286
CSGP,72.125
CSGS,11.113164
CSL,17.895844
CSPI,
CSTR,16.08
CSV,10.128406
CSWI,30.541191
CSX,15.394496
CTAS,40.60237
CTBI,9.720554
CTHR,-5.606667
CTLT,36.940792
CTMX,-3.9166667
CTO,-33.980392
CTRE,22.080357
CTRN,182.25002
CTS,17.984674
CTSH,13.312626
CTSO,-4.0165
CUBE,22.594444
CUBI,6.4124827
CUE,-1.43
CULP,-23.050001
CURO,-0.13461539
CUTR,-0.69721216
CUZ,42.563637
CVBF,10.98
CVCO,16.680178
CVCY,7.3940516
CVGI,5.163793
CVGW,16.987097
CVI,12.987531
CVLT,33.168224
CVLY,11.225
CVM,-2.908163
CVNA,-33.95661
CVR,
CVS,7.392779
CVU,6.9505134
CVV,11.073171
CVX,12.342809
CW,23.347609
CWBC,6.5373135
CWBR,-0.21938775
CWEN,
CWH,9.652581
CWST,73.95935
CWT,20.521097
CXW,17.38372
CYAN,
CYCC,-0.09372999
CYH,14.152174
CYRX,-16.575
CYTK,-18.613983
CZNC,9.806818
CZR,15.693618
CZWI,7.4113474
D,14.969117
DAIO,9.632333
DAKT,11.862499
DAL,6.9437585
DAN,8.171053
DAR,10.1023245
DARE,-4.325
DBD,6.8869934
DBI,8.600917
DBX,10.990783
DCI,20.096416
DCO,14.819293
DCOM,6.7992697
DCPH,-16.0
DD,17.64748
DDD,Infinity
DDS,14.069588
DE,14.387696
DEA,46.3192
DECK,27.40692
DEI,-19.194443
DELL,14.736342
DENN,11.027027
DFIN,16.319122
DFS,9.759174
DG,16.980024
DGICA,11.933036
DGII,13.590308
DGLY,-0.24118944
DGX,14.656811
DHI,9.343487
DHIL,
DHR,30.33827
DHX,10.326087
DIN,6.565789
DIOD,18.760815
DIS,21.55477
DIT,
DJCO,
DK,20.15
DKS,14.146341
DLA,-3.30137
DLB,20.185896
DLHC,11.252631
DLR,112.11905
DLTH,-36.000004
DLTR,14.439412
DLX,5.8994083
DMRC,-20.411215
DNLI,-5.945946
DNOW,13.361203
DOC,33.41228
DOCU,16.075499
DOMO,-50.2
DOOR,13.356496
DORM,14.343731
DOV,18.319096
DOW,13.441859
DPZ,30.14166
DRH,19.641304
DRI,16.096153
DRQ,20.554457
DRRX,-0.74650407
DSKE,55.266663
DSS,-2.15025
DTE,15.338772
DUK,15.508689
